,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name
1283,1,dr,"Jamaican #1 bitters, Bittercube",General,0,223,Selinon Soother (OG Version)
1284,59.147,ml,Seltzer water,General,0,223,Selinon Soother (OG Version)
1285,1,sli,Lemon peel,General,0,223,Selinon Soother (OG Version)
1286,44.36025,ml,"Scotch, Monkey Shoulder",Whisky,4,224,The Selkie's Tears
1287,22.180125,ml,"Aromatized wine, Lillet Blanc",Wine,8,224,The Selkie's Tears
1288,14.78675,ml,"Ginger liqueur, King's Ginger",Liqueur,10,224,The Selkie's Tears
1289,2,ds,"Bitters, Bitter Truth Celery",General,0,224,The Selkie's Tears
1290,29.5735,ml,"Light rum, Old New Orleans",Rum,2,225,Señor Staypuff
1291,22.180125,ml,"Root liqueur, Art in the Age",Liqueur,10,225,Señor Staypuff
1292,14.78675,ml,"Demerara Rum, Lemon Hart 151",Rum,2,225,Señor Staypuff
1293,1,t,"Allspice Dram, Bitter Truth",Liqueur,10,225,Señor Staypuff
1294,1,T,Coffee syrup,General,0,225,Señor Staypuff
1295,29.5735,ml,Half and Half,General,0,225,Señor Staypuff
1296,4,ds,"Bitters, Bittercube Jamaican #1",General,0,225,Señor Staypuff
1297,2,ds,"Bitters, Bittercube Cherry Bark Vanilla",General,0,225,Señor Staypuff
1298,1,spl,Club Soda,General,0,225,Señor Staypuff
1299,3,,Marshmallow,Garnish,11,225,Señor Staypuff
1300,59.147,ml,"Rye, Redemption",Whisky,4,226,Sentimental Fool
1301,59.147,ml,Salers Gentiane,Liqueur,10,226,Sentimental Fool
1302,7.393375,ml,"Peach liqueur, Rothman & Winter",Liqueur,10,226,Sentimental Fool
1303,1,sli,Lemon,General,0,226,Sentimental Fool
1304,59.147,ml,"Jamaican rum, Appleton",Rum,2,227,Sensei
1305,22.180125,ml,Lemon juice,General,0,227,Sensei
1306,14.78675,ml,Simple syrup (gingerbread syrup),General,0,227,Sensei
1307,2,ds,"Bitters, Bittermens 'Elemakule Tiki",General,0,227,Sensei
1308,1,twst,Lemon peel,Garnish,11,227,Sensei
1309,59.147,ml,"Gin, Hendrick's",Gin,1,228,Series B
1310,29.5735,ml,"Ginger liqueur, Domaine de Canton",Liqueur,10,228,Series B
1311,14.78675,ml,Lime juice,General,0,228,Series B
1312,22.180125,ml,Simple syrup,General,0,228,Series B
1313,59.147,ml,"Rum, Banks",Rum,2,229,Shaka
1314,22.180125,ml,Okolehao liqueur,Liqueur,10,229,Shaka
1315,22.180125,ml,Lime juice,General,0,229,Shaka
1316,14.78675,ml,Passion fruit juice,General,0,229,Shaka
1317,14.78675,ml,Orgeat,General,0,229,Shaka
1318,44.36025,ml,Amaro Montenegro,Liqueur,10,230,The Shah Sleeps
1319,29.5735,ml,Calvados (Pays d'Auge),Spirits,21,230,The Shah Sleeps
1320,14.78675,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,230,The Shah Sleeps
1321,1,t,"Herbal liqueur, Green Chartreuse",Liqueur,10,230,The Shah Sleeps
1322,1⁄4,t,Allspice Dram,Liqueur,10,230,The Shah Sleeps
1323,1,twst,Orange peel,Garnish,11,230,The Shah Sleeps
1324,44.36025,ml,"Nicaraguan Rum, Flor de Caña Extra Dry",Rum,2,231,Shark
1325,22.180125,ml,Lemon juice,General,0,231,Shark
1326,14.78675,ml,"Jamaican rum, Wray & Nephew Overproof",Rum,2,231,Shark
1327,14.78675,ml,Pineapple juice,General,0,231,Shark
1328,7.393375,ml,"Hazelnut liqueur, Frangelico",Liqueur,10,231,Shark
1329,7.393375,ml,"Blue Curaçao, Senior Curaçao",Liqueur,10,231,Shark
1330,7.393375,ml,Cane syrup,General,0,231,Shark
1331,7.393375,ml,Heavy Cream,General,0,231,Shark
1332,1⁄4,T,"Bitters, Bittermens 'Elemakule Tiki",General,0,231,Shark
1333,29.5735,ml,"Irish whiskey, Jameson",Whisky,4,232,The Shark Lady
1334,29.5735,ml,Coconut Rum (Kaola rum),Rum,2,232,The Shark Lady
1335,14.78675,ml,"Rum, Pusser's (Gunpowder)",Rum,2,232,The Shark Lady
1336,14.78675,ml,Vanilla liqueur (Nassau Royale),Liqueur,10,232,The Shark Lady
1337,22.180125,ml,Lime juice,General,0,232,The Shark Lady
1338,36.966875,ml,Guava Juice,General,0,232,The Shark Lady
1339,14.78675,ml,Hibiscus syrup,General,0,232,The Shark Lady
1340,3,ds,Peychaud's Bitters,General,0,232,The Shark Lady
1341,2,ds,"Pimento bitters, Dale De Groff",General,0,232,The Shark Lady
1342,29.5735,ml,Reposado Tequila (Arette),Tequila,6,233,Shattered Dreams
1343,14.78675,ml,"Mezcal, Ilegal Joven",Mezcal,20,233,Shattered Dreams
1344,14.78675,ml,"Dry vermouth, Noilly Prat",Wine,8,233,Shattered Dreams
1345,22.180125,ml,"Sweet vermouth, Carpano Antica Formula",Wine,8,233,Shattered Dreams
1346,14.78675,ml,"Aquavit, Linie",Spirits,21,233,Shattered Dreams
1347,1,t,Pear liqueur (St. George's Spiced Pear),Liqueur,10,233,Shattered Dreams
1348,2,t,Bénédictine (D.O.M.),Liqueur,10,233,Shattered Dreams
1349,2,ds,"Bitters, Bittermens Xocolatl Mole",General,0,233,Shattered Dreams
1350,44.36025,ml,Cognac,Brandy,5,234,Sheltering Sky
1351,14.78675,ml,Swedish Punsch,Liqueur,10,234,Sheltering Sky
1352,14.78675,ml,Bénédictine,General,0,234,Sheltering Sky
1353,14.78675,ml,Amontillado Sherry (or Oloroso),Wine,8,234,Sheltering Sky
1354,1,ds,"Bitters, Angostura",General,0,234,Sheltering Sky
1355,1,twst,Orange peel,Garnish,11,234,Sheltering Sky
1356,44.36025,ml,"Blended Scotch, Sheep's Dip",Whisky,4,235,Shepherd's Secret
1357,22.180125,ml,"Amaro Abano, Luxardo",Liqueur,10,235,Shepherd's Secret
1358,22.180125,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,235,Shepherd's Secret
1359,1,bsp,"Herbal liqueur, Green Chartreuse",Liqueur,10,235,Shepherd's Secret
1360,1,twst,Orange peel,General,0,235,Shepherd's Secret
1361,29.5735,ml,"Speyside Scotch, Macallan 12 (Sherry Oak)",Whisky,4,236,The Sherried Cherry
1362,14.78675,ml,"Cherry Liqueur, Cherry Heering",Liqueur,10,236,The Sherried Cherry
1363,14.78675,ml,Averna,Liqueur,10,236,The Sherried Cherry
1364,7.393375,ml,"Amaro, Cappelletti Sfumato Rabarbaro",Liqueur,10,236,The Sherried Cherry
1365,44.36025,ml,Reposado Tequila,Tequila,6,237,Sherrita Bonita
1366,44.36025,ml,Fino sherry,Wine,8,237,Sherrita Bonita
1367,22.180125,ml,Lime juice,General,0,237,Sherrita Bonita
1368,9.857833333333332,ml,Agave Syrup,General,0,237,Sherrita Bonita
1369,1,ds,Orange bitters,General,0,237,Sherrita Bonita
1370,44.36025,ml,"Shochu, iichiko",Spirits,21,238,Shochu sour
1371,19.715666666666664,ml,Yuzu juice,General,0,238,Shochu sour
1372,7.393375,ml,Orgeat,General,0,238,Shochu sour
1373,7.393375,ml,Agave Syrup,General,0,238,Shochu sour
1374,1,,Egg white,General,0,238,Shochu sour
1375,59.147,ml,"Corn Whiskey, Mellow Corn",Whisky,4,239,Short Sharp Choc
1376,14.78675,ml,"Crème de Cacao, Tempus Fugit",Liqueur,10,239,Short Sharp Choc
1377,7.393375,ml,Becherovka,Liqueur,10,239,Short Sharp Choc
1378,59.147,ml,"Bourbon, Knob Creek",Whisky,4,240,Side Eye
1379,22.180125,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,240,Side Eye
1380,7.393375,ml,Cynar,Liqueur,10,240,Side Eye
1381,7.393375,ml,"Amaro, Vecchio Amaro del Capo",Liqueur,10,240,Side Eye
1382,1,ds,"Bitters, Fee Brothers Black Walnut",General,0,240,Side Eye
1383,1,twst,Lemon peel,General,0,240,Side Eye
1384,44.36025,ml,"Tequila, Ocho Reposado",Tequila,6,241,Siete Cocktail
1385,22.180125,ml,Cappelletti Aperitivo,Liqueur,10,241,Siete Cocktail
1386,22.180125,ml,Salers Gentiane,Liqueur,10,241,Siete Cocktail
1387,1,twst,Grapefruit peel,General,0,241,Siete Cocktail
1388,44.36025,ml,"Tequila, Don Julio Blanco",Tequila,6,242,Silver 75
1389,29.5735,ml,"Agave syrup, Monin",General,0,242,Silver 75
1390,22.180125,ml,Lime juice,General,0,242,Silver 75
1391,8,lf,Mint (for muddling),General,0,242,Silver 75
1392,59.147,ml,Champagne (Prosecco & Cava),Wine,8,242,Silver 75
1393,44.36025,ml,Rye,Whisky,4,243,Silver Lining
1394,1,,Egg white,General,0,243,Silver Lining
1395,22.180125,ml,Lemon juice,General,0,243,Silver Lining
1396,22.180125,ml,Licor 43,Liqueur,10,243,Silver Lining
1397,177.441,ml,Club Soda,General,0,243,Silver Lining
1398,29.5735,ml,Gin (Barrel aged),Gin,1,244,Silvio's Algorithm
1399,29.5735,ml,Bourbon,Whisky,4,244,Silvio's Algorithm
1400,29.5735,ml,Amaro Meletti,Liqueur,10,244,Silvio's Algorithm
1401,14.78675,ml,Aperol,Liqueur,10,244,Silvio's Algorithm
1402,7.393375,ml,Fernet,Spirits,21,244,Silvio's Algorithm
1403,1,twst,Lemon peel,Garnish,11,244,Silvio's Algorithm
1404,29.5735,ml,"Aquavit, North Shore",Spirits,21,245,A Simple Quandary
1405,29.5735,ml,"Gin, Uncle Val's Botanical",Gin,1,245,A Simple Quandary
1406,14.78675,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,245,A Simple Quandary
1407,14.78675,ml,Bénédictine,General,0,245,A Simple Quandary
1408,2,ds,"Orange bitters, Regans' orange bitters",General,0,245,A Simple Quandary
1409,44.36025,ml,Reposado Tequila,Tequila,6,246,Sin Jefe
1410,14.78675,ml,"Amère Sauvage, Bittermens",Liqueur,10,246,Sin Jefe
1411,14.78675,ml,Yuzu juice,General,0,246,Sin Jefe
1412,14.78675,ml,Grapefruit juice,General,0,246,Sin Jefe
1413,14.78675,ml,Vanilla syrup,General,0,246,Sin Jefe
1414,1⁄4,t,Vanilla extract (bourbon),General,0,246,Sin Jefe
1415,29.5735,ml,Gin,Gin,1,247,Singapore Cricket Club Gin Sling
1416,29.5735,ml,"Cherry Liqueur, Cherry Heering",Liqueur,10,247,Singapore Cricket Club Gin Sling
1417,29.5735,ml,Bénédictine,General,0,247,Singapore Cricket Club Gin Sling
1418,29.5735,ml,Lime juice,General,0,247,Singapore Cricket Club Gin Sling
1419,2,ds,"Bitters, Angostura",General,0,247,Singapore Cricket Club Gin Sling
1420,29.5735,ml,Water (cold),General,0,247,Singapore Cricket Club Gin Sling
1421,44.36025,ml,Gin,Gin,1,248,Singing Ginger
1422,29.5735,ml,"Aromatized wine, Lillet Blanc",Wine,8,248,Singing Ginger
1423,29.5735,ml,"Ginger Wine, Crabbie's",Wine,8,248,Singing Ginger
1424,59.147,ml,"Whiskey, Buffalo Trace",Whisky,4,249,Sioux City Slugger
1425,14.78675,ml,Demerara syrup (Infused with Sarsaparilla bark),General,0,249,Sioux City Slugger
1426,2,ds,Peychaud's Bitters,General,0,249,Sioux City Slugger
1427,44.36025,ml,"Jamaican rum, Appleton",Rum,2,250,Siren of the Tropics
1428,22.180125,ml,Port,Wine,8,250,Siren of the Tropics
1429,22.180125,ml,Lime juice,General,0,250,Siren of the Tropics
1430,7.393375,ml,Crème de Cacao,Liqueur,10,250,Siren of the Tropics
1431,7.393375,ml,Crème de Banane,Liqueur,10,250,Siren of the Tropics
1432,2,ds,"Bitters, Dr Adam Elmegirab's Orinoco Bitters (2-3)",General,0,250,Siren of the Tropics
1433,1,pn,Nutmeg,Garnish,11,250,Siren of the Tropics
1434,59.147,ml,Añejo rum (Barbados preferably),Rum,2,251,A Six for a Nine
1435,14.78675,ml,Falernum,Liqueur,10,251,A Six for a Nine
1436,7.393375,ml,Bénédictine,General,0,251,A Six for a Nine
1437,7.393375,ml,Amer Picon,Liqueur,10,251,A Six for a Nine
1438,2,ds,"Bitters, Angostura",General,0,251,A Six for a Nine
1439,1,twst,Orange peel,Garnish,11,251,A Six for a Nine
1440,44.36025,ml,Aquavit,Spirits,21,252,Ski Mask #1
1441,44.36025,ml,Bianco Vermouth,Wine,8,252,Ski Mask #1
1442,7.393375,ml,Grenadine,General,0,252,Ski Mask #1
1443,59.147,ml,Gin,Gin,1,253,Skytanic
1444,22.180125,ml,Lemon juice,General,0,253,Skytanic
1445,14.78675,ml,Curaçao,Liqueur,10,253,Skytanic
1446,7.393375,ml,Maraschino Liqueur,Liqueur,10,253,Skytanic
1447,1⁄2,t,Blue Curaçao,Liqueur,10,253,Skytanic
1448,1,rinse,Absinthe,Spirits,21,253,Skytanic
1449,51.753625,ml,"Jamaican rum, Appleton",Rum,2,254,Sleepover
1450,14.78675,ml,Gran Classico,General,0,254,Sleepover
1451,14.78675,ml,Orgeat,General,0,254,Sleepover
1452,7.393375,ml,Rhubarb syrup,General,0,254,Sleepover
1453,1,ds,Chocolate bitters,General,0,254,Sleepover
1454,1,,Maraschino cherry,Garnish,11,254,Sleepover
1455,29.5735,ml,Sloe gin,Gin,1,255,Sloe Loris
1456,29.5735,ml,Dry sherry (Manzanilla or fino),Wine,8,255,Sloe Loris
1457,22.180125,ml,Swedish Punsch,Liqueur,10,255,Sloe Loris
1458,7.393375,ml,Cynar,Liqueur,10,255,Sloe Loris
1459,1,,Brandied cherry,General,0,255,Sloe Loris
1460,44.36025,ml,Sloe gin,Gin,1,256,Sloe and Unsteady
1461,14.78675,ml,Fernet Branca,Spirits,21,256,Sloe and Unsteady
1462,14.78675,ml,Lime juice,General,0,256,Sloe and Unsteady
1463,14.78675,ml,Honey syrup,General,0,256,Sloe and Unsteady
1464,2,ds,"Bitters, Angostura",General,0,256,Sloe and Unsteady
1465,1,sli,Lime,Garnish,11,256,Sloe and Unsteady
1466,44.36025,ml,Rye,Whisky,4,257,Slowly Goes the Night
1467,14.78675,ml,Mezcal,Mezcal,20,257,Slowly Goes the Night
1468,14.78675,ml,Pedro Ximénez Sherry,Wine,8,257,Slowly Goes the Night
1469,14.78675,ml,"Amaro, Cappelletti Sfumato Rabarbaro",Liqueur,10,257,Slowly Goes the Night
1470,2,ds,"Bitters, Angostura",General,0,257,Slowly Goes the Night
1471,1,twst,Grapefruit peel,Garnish,11,257,Slowly Goes the Night
1472,44.36025,ml,Mezcal,Mezcal,20,258,Small But Mighty
1473,22.180125,ml,Lime juice,General,0,258,Small But Mighty
1474,14.78675,ml,Passion fruit syrup,General,0,258,Small But Mighty
1475,14.78675,ml,"Crème de Cacao, Tempus Fugit",Liqueur,10,258,Small But Mighty
1476,2,ds,"Pepper tincture, Scrappy's Firewater Tincture",General,0,258,Small But Mighty
1477,29.5735,ml,Sloe gin (Hayman's),Gin,1,259,Slow Reader
1478,29.5735,ml,"Fino sherry, Lustau",Wine,8,259,Slow Reader
1479,22.180125,ml,Bénédictine,General,0,259,Slow Reader
1480,7.393375,ml,Cynar,Liqueur,10,259,Slow Reader
1481,1,,Brandied cherry (Not Luxardo),General,0,259,Slow Reader
1482,59.147,ml,Applejack,Brandy,5,260,Smoked Jack Rabbit
1483,7.393375,ml,"Islay Scotch, Laphroaig",Whisky,4,260,Smoked Jack Rabbit
1484,22.180125,ml,Lemon juice,General,0,260,Smoked Jack Rabbit
1485,14.78675,ml,Grade B maple syrup,General,0,260,Smoked Jack Rabbit
1486,6,dr,"Orange cream citrate, Bittermens",General,0,260,Smoked Jack Rabbit
1487,1,pn,Kosher Salt,Garnish,11,260,Smoked Jack Rabbit
1488,59.147,ml,"Cherry Liqueur, Cherry Heering",Liqueur,10,261,Smoked Cherry Sling
1489,22.180125,ml,"Cachaça, Leblon",Rum,2,261,Smoked Cherry Sling
1490,22.180125,ml,"Sloe gin, Plymouth",Gin,1,261,Smoked Cherry Sling
1491,22.180125,ml,Lemon juice,General,0,261,Smoked Cherry Sling
1492,1,t,"Islay Scotch, Laphroaig 10",Whisky,4,261,Smoked Cherry Sling
1493,1⁄2,t,"Grenadine, Stirrings",General,0,261,Smoked Cherry Sling
1494,29.5735,ml,Soda water,General,0,261,Smoked Cherry Sling
1495,44.36025,ml,"Reposado Tequila, Chinaco",Tequila,6,262,Smoked Margarita
1496,7.393375,ml,"Whiskey, Balcones Brimstone",Whisky,4,262,Smoked Margarita
1497,14.78675,ml,"Orange liqueur, Prunier (or Grand Marnier)",Liqueur,10,262,Smoked Margarita
1498,9.857833333333332,ml,Lemon juice,General,0,262,Smoked Margarita
1499,9.857833333333332,ml,Lime juice,General,0,262,Smoked Margarita
1500,9.857833333333332,ml,Simple syrup (1:1),General,0,262,Smoked Margarita
1501,1,pn,Salt (Applewood Smoked),General,0,262,Smoked Margarita
1502,44.36025,ml,"Mezcal, Del Maguey Vida",Mezcal,20,263,Smokeshow
1503,22.180125,ml,"Amaro, Cappelletti Sfumato Rabarbaro",Liqueur,10,263,Smokeshow
1504,2,ds,"Bitters, Bittermens Xocolatl Mole",General,0,263,Smokeshow
1505,22.180125,ml,"Apple brandy, Laird's Bonded",Brandy,5,264,Smokey's Tangle
1506,22.180125,ml,Bison Grass Vodka,Vodka,3,264,Smokey's Tangle
1507,22.180125,ml,"Chinato, Cocchi Barolo Chinato",Wine,8,264,Smokey's Tangle
1508,22.180125,ml,Averna,Liqueur,10,264,Smokey's Tangle
1509,2,ds,Grapefruit bitters,General,0,264,Smokey's Tangle
1510,29.5735,ml,Ruby Port,Wine,8,265,Smoking Cap
1511,19.715666666666664,ml,"Gin (Lighthouse, Hawthorn Edition)",Gin,1,265,Smoking Cap
1512,2,t,"Gunpowder Rum, Smoke 'n Oakum's",Rum,2,265,Smoking Cap
1513,2,t,Falernum,Liqueur,10,265,Smoking Cap
1514,1,ds,Orange bitters,General,0,265,Smoking Cap
1515,59.147,ml,"Islay Scotch, Laphroaig 10",Whisky,4,266,The Smoking Gun
1516,3⁄4,t,Fernet Branca,Spirits,21,266,The Smoking Gun
1517,1⁄2,t,Brown sugar cordial (see instructions),General,0,266,The Smoking Gun
1518,2,ds,"Bitters, Fee Brothers Whiskey Barrel Aged",Whisky,4,266,The Smoking Gun
1519,1,lf,Mint,Garnish,11,266,The Smoking Gun
1520,59.147,ml,"Islay Scotch, Laphroaig 10",Whisky,4,267,Smoky Nail
1521,29.5735,ml,Drambuie,Liqueur,10,267,Smoky Nail
1522,2,ds,"Bitters, Fee Brothers Lemon",General,0,267,Smoky Nail
1523,59.147,ml,Bourbon,Whisky,4,268,Social Animal
1524,14.78675,ml,"Crème de Banane, Tempus Fugit",Liqueur,10,268,Social Animal
1525,1,bsp,Walnut Liqueur,Liqueur,10,268,Social Animal
1526,2,ds,"Bitters, Angostura",General,0,268,Social Animal
1527,1,twst,Lemon peel,Garnish,11,268,Social Animal
1528,44.36025,ml,Mezcal,Mezcal,20,269,The Solipsist
1529,14.78675,ml,"Orange liqueur, Grand Marnier",Liqueur,10,269,The Solipsist
1530,29.5735,ml,Lemon juice,General,0,269,The Solipsist
1531,14.78675,ml,Honey syrup (3:1),General,0,269,The Solipsist
1532,59.147,ml,"Rye, Rittenhouse 100",Whisky,4,270,Solstice
1533,22.180125,ml,"Triple sec, Cointreau",Liqueur,10,270,Solstice
1534,1,t,"Allspice Dram, St. Elizabeth",Liqueur,10,270,Solstice
1535,44.36025,ml,Bourbon,Whisky,4,271,Son of Santa
1536,29.5735,ml,Sweet vermouth,Wine,8,271,Son of Santa
1537,7.393375,ml,Allspice Dram,Liqueur,10,271,Son of Santa
1538,7.393375,ml,"Gentian liqueur (Like Suze, Aveze, or Salers)",Liqueur,10,271,Son of Santa
1539,1,part,Nutmeg (Freshly grated over the top),General,0,271,Son of Santa
1540,29.5735,ml,"Islay Scotch, Laphroaig 10",Whisky,4,272,Sonic Titan
1541,29.5735,ml,Zwack Unicum,Liqueur,10,272,Sonic Titan
1542,29.5735,ml,Cynar,Liqueur,10,272,Sonic Titan
1543,7.393375,ml,"Crème de Cacao, Tempus Fugit",Liqueur,10,272,Sonic Titan
1544,7.393375,ml,"Wormwood bitters, Cocktail Kingdom",General,0,272,Sonic Titan
1545,1,pn,Sea salt,General,0,272,Sonic Titan
1546,36.966875,ml,Mezcal,Mezcal,20,273,Songs My Mother Taught Me
1547,22.180125,ml,Cardamaro,Wine,8,273,Songs My Mother Taught Me
1548,22.180125,ml,Amaro Montenegro,Liqueur,10,273,Songs My Mother Taught Me
1549,7.393375,ml,Fernet Branca,Spirits,21,273,Songs My Mother Taught Me
1550,2,ds,"Bitters, Bittermens Xocolatl Mole",General,0,273,Songs My Mother Taught Me
1551,1,twst,Orange peel,Garnish,11,273,Songs My Mother Taught Me
1552,29.5735,ml,Pisco,Brandy,5,274,South American Honey Bee
1553,29.5735,ml,Cachaça,Rum,2,274,South American Honey Bee
1554,14.78675,ml,Honey syrup (1:1),General,0,274,South American Honey Bee
1555,14.78675,ml,Lime juice,General,0,274,South American Honey Bee
1556,1,,Egg white,General,0,274,South American Honey Bee
1557,1,ds,"Bitters, Angostura",Garnish,11,274,South American Honey Bee
1558,44.36025,ml,Gin,Gin,1,275,South Park Sling
1559,14.78675,ml,"Cherry Liqueur, Cherry Heering",Liqueur,10,275,South Park Sling
1560,14.78675,ml,"Passion fruit syrup, Monin",General,0,275,South Park Sling
1561,7.393375,ml,Aperol,Liqueur,10,275,South Park Sling
1562,7.393375,ml,Cynar,Liqueur,10,275,South Park Sling
1563,22.180125,ml,Lime juice,General,0,275,South Park Sling
1564,59.147,ml,Pineapple juice,General,0,275,South Park Sling
1565,2,ds,"Bitters, Bittercube Cherry Bark Vanilla",General,0,275,South Park Sling
1566,1,sli,Pineapple,General,0,275,South Park Sling
1567,3,,"Cherry, Luxardo",General,0,275,South Park Sling
1568,6,sli,Red Bell Pepper (Diced),General,0,276,Southern Bell
1569,59.147,ml,"Pisco, Barsol",Brandy,5,276,Southern Bell
1570,14.78675,ml,Honey syrup (3:1),General,0,276,Southern Bell
1571,14.78675,ml,Lime juice,General,0,276,Southern Bell
1572,14.78675,ml,"Apricot liqueur, Rothman & Winter Orchard Apricot",Liqueur,10,276,Southern Bell
1573,59.147,ml,"Ginger beer, Barritt's",General,0,276,Southern Bell
1574,29.5735,ml,"Scotch, Bank Note",Whisky,4,277,Southern Goth
1575,22.180125,ml,"Bourbon, Buffalo Trace",Whisky,4,277,Southern Goth
1576,14.78675,ml,"Peach liqueur, Rothman & Winter",Liqueur,10,277,Southern Goth
1577,7.393375,ml,Cynar 70,Liqueur,10,277,Southern Goth
1578,7.393375,ml,Honey syrup (1:1),General,0,277,Southern Goth
1579,22.180125,ml,Lemon juice,General,0,277,Southern Goth
1580,2,ds,"Peach bitters, Fee Brothers",General,0,277,Southern Goth
1581,1,sli,Lemon,Garnish,11,277,Southern Goth
1582,29.5735,ml,"Rye, Wild Turkey 101",Whisky,4,278,Southland
1583,29.5735,ml,"Mezcal, Del Maguey Vida (smoky)",Mezcal,20,278,Southland
1584,14.78675,ml,Bénédictine,General,0,278,Southland
1585,2,ds,Bitters (vanilla bitters),General,0,278,Southland
1586,44.36025,ml,Bourbon,Whisky,4,279,Soveral
1587,22.180125,ml,"Madeira, Broadbent Rainwater Medium Dry",Wine,8,279,Soveral
1588,22.180125,ml,Cynar,Liqueur,10,279,Soveral
1589,1,twst,Grapefruit peel,Garnish,11,279,Soveral
1590,59.147,ml,"Rum, Bacardi 8",Rum,2,280,Space Ape
1591,14.78675,ml,"Rum, Lemon Hart 151",Rum,2,280,Space Ape
1592,44.36025,ml,Pineapple juice,General,0,280,Space Ape
1593,29.5735,ml,Banana (Purée),General,0,280,Space Ape
1594,14.78675,ml,Orange juice,General,0,280,Space Ape
1595,14.78675,ml,Lime juice,General,0,280,Space Ape
1596,14.78675,ml,"Vanilla syrup, B.G. Reynolds (pimento spiced, Don’s Spices)",General,0,280,Space Ape
1597,44.36025,ml,Brandy (Lustau Brandy de Jerez Solera Reserva),Brandy,5,281,Spanish Conquistador
1598,14.78675,ml,"Pineapple rum, Plantation Stiggins' Fancy",Rum,2,281,Spanish Conquistador
1599,14.78675,ml,"Sherry, Lustau Pedro Ximenez (Float)",Wine,8,281,Spanish Conquistador
1600,1,t,"Herbal liqueur, Pernod",Liqueur,10,281,Spanish Conquistador
1601,29.5735,ml,Lime juice,General,0,281,Spanish Conquistador
1602,14.78675,ml,Don's Mix,General,0,281,Spanish Conquistador
1603,12,dr,"Bitters, Bittermens 'Elemakule Tiki",General,0,281,Spanish Conquistador
1604,2,ds,Nutmeg,Garnish,11,281,Spanish Conquistador
1605,1,wdg,Lime,Garnish,11,281,Spanish Conquistador
1606,22.180125,ml,Rye,Whisky,4,282,The Spice Channel
1607,22.180125,ml,Campari,Liqueur,10,282,The Spice Channel
1608,22.180125,ml,Aperol,Liqueur,10,282,The Spice Channel
1609,22.180125,ml,Sorel liqueur,Liqueur,10,282,The Spice Channel
1610,22.180125,ml,Becherovka,Liqueur,10,282,The Spice Channel
1611,22.180125,ml,"Tea (blood orange, strong)",General,0,282,The Spice Channel
1612,29.5735,ml,Reposado Tequila,Tequila,6,283,Spicy Bison / Bisonte Picante
1613,29.5735,ml,Bison Grass Vodka,Vodka,3,283,Spicy Bison / Bisonte Picante
1614,22.180125,ml,"Ginger liqueur, Canton",Liqueur,10,283,Spicy Bison / Bisonte Picante
1615,22.180125,ml,Grapefruit juice,General,0,283,Spicy Bison / Bisonte Picante
1616,59.147,ml,Soda water,General,0,283,Spicy Bison / Bisonte Picante
1617,2,ds,"Bitters, Bittermens Hopped Grapefruit",General,0,283,Spicy Bison / Bisonte Picante
