,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name,url
192,2.5,ml,Amaro Santoni,Liqueur,10,3029,Milady's Martini,https://www.diffordsguide.com/cocktails/recipe/16568/miladys-martini
193,,,Skewered black olive,Garnish,11,3029,Milady's Martini,https://www.diffordsguide.com/cocktails/recipe/16568/miladys-martini
194,60,ml,Rutte Dry Gin,Gin,1,3030,Crown Heights Negroni,https://www.diffordsguide.com/cocktails/recipe/16592/crown-heights-negroni
195,15,ml,Sorel (hibiscus) liqueur,Liqueur,10,3030,Crown Heights Negroni,https://www.diffordsguide.com/cocktails/recipe/16592/crown-heights-negroni
196,15,ml,Antica Formula,Wine,8,3030,Crown Heights Negroni,https://www.diffordsguide.com/cocktails/recipe/16592/crown-heights-negroni
197,15,ml,Italian red bitter liqueur,Liqueur,10,3030,Crown Heights Negroni,https://www.diffordsguide.com/cocktails/recipe/16592/crown-heights-negroni
198,,,Dehydrated blood red orange slice wheel on rim,Garnish,11,3030,Crown Heights Negroni,https://www.diffordsguide.com/cocktails/recipe/16592/crown-heights-negroni
199,30,ml,Bepi Tosolini Grappa di Moscato,Brandy,5,3031,Mistaken for Strangers,https://www.diffordsguide.com/cocktails/recipe/16617/mistaken-for-strangers
200,30,ml,Green Chartreuse liqueur,Liqueur,10,3031,Mistaken for Strangers,https://www.diffordsguide.com/cocktails/recipe/16617/mistaken-for-strangers
201,15,ml,Lime juice,General,0,3031,Mistaken for Strangers,https://www.diffordsguide.com/cocktails/recipe/16617/mistaken-for-strangers
202,10,ml,Sugar syrup (rich),General,0,3031,Mistaken for Strangers,https://www.diffordsguide.com/cocktails/recipe/16617/mistaken-for-strangers
203,45,ml,Rutte Dry Gin,Gin,1,3032,Don't Give Up The Ship,https://www.diffordsguide.com/cocktails/recipe/16596/dont-give-up-the-ship
204,15,ml,Dubonnet/French rouge aromatised wine,Wine,8,3032,Don't Give Up The Ship,https://www.diffordsguide.com/cocktails/recipe/16596/dont-give-up-the-ship
205,15,ml,De Kuyper Triple Sec (40%),Liqueur,10,3032,Don't Give Up The Ship,https://www.diffordsguide.com/cocktails/recipe/16596/dont-give-up-the-ship
206,7.5,ml,Fernet liqueur,Liqueur,10,3032,Don't Give Up The Ship,https://www.diffordsguide.com/cocktails/recipe/16596/dont-give-up-the-ship
207,1,dash,Orange Bitters by Angostura,General,0,3032,Don't Give Up The Ship,https://www.diffordsguide.com/cocktails/recipe/16596/dont-give-up-the-ship
208,,,Orange zest twist,Garnish,11,3032,Don't Give Up The Ship,https://www.diffordsguide.com/cocktails/recipe/16596/dont-give-up-the-ship
209,40,ml,Rémy Martin 1738 Cognac,Brandy,5,3033,Ben Barnato,https://www.diffordsguide.com/cocktails/recipe/16616/ben-barnato
210,15,ml,Pineau des Charentes blanc,Wine,8,3033,Ben Barnato,https://www.diffordsguide.com/cocktails/recipe/16616/ben-barnato
211,15,ml,Kina aromatised wine,Wine,8,3033,Ben Barnato,https://www.diffordsguide.com/cocktails/recipe/16616/ben-barnato
212,15,ml,Lillet Blanc,Wine,8,3033,Ben Barnato,https://www.diffordsguide.com/cocktails/recipe/16616/ben-barnato
213,5,ml,Orange Curaçao liqueur,Liqueur,10,3033,Ben Barnato,https://www.diffordsguide.com/cocktails/recipe/16616/ben-barnato
214,1,dash,Angostura Aromatic Bitters,General,0,3033,Ben Barnato,https://www.diffordsguide.com/cocktails/recipe/16616/ben-barnato
215,,,Lemon zest twist,Garnish,11,3033,Ben Barnato,https://www.diffordsguide.com/cocktails/recipe/16616/ben-barnato
216,60,ml,Pisco,Brandy,5,3034,Pisco Sour (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/1563/pisco-sour-diffords-recipe
217,22.5,ml,Lime juice,General,0,3034,Pisco Sour (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/1563/pisco-sour-diffords-recipe
218,15,ml,Sugar syrup (rich),General,0,3034,Pisco Sour (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/1563/pisco-sour-diffords-recipe
219,15,ml,Pasteurised egg white (or aquafaba),General,0,3034,Pisco Sour (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/1563/pisco-sour-diffords-recipe
220,2.5,ml,Orange flower/blossom water (optional),General,0,3034,Pisco Sour (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/1563/pisco-sour-diffords-recipe
221,,,Angostura aromatic bitters,Garnish,11,3034,Pisco Sour (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/1563/pisco-sour-diffords-recipe
222,30,ml,Ketel One Vodka,Vodka,3,3035,Dirty Shirley,https://www.diffordsguide.com/cocktails/recipe/15826/dirty-shirley
223,10,ml,Cherry Heering cherry brandy liqueur,Liqueur,10,3035,Dirty Shirley,https://www.diffordsguide.com/cocktails/recipe/15826/dirty-shirley
224,5,ml,Giffard Grenadine syrup,General,0,3035,Dirty Shirley,https://www.diffordsguide.com/cocktails/recipe/15826/dirty-shirley
225,7.5,ml,Lemon juice,General,0,3035,Dirty Shirley,https://www.diffordsguide.com/cocktails/recipe/15826/dirty-shirley
226,120,ml,Thomas Henry Ginger Ale,General,0,3035,Dirty Shirley,https://www.diffordsguide.com/cocktails/recipe/15826/dirty-shirley
227,,,Lemon slice,Garnish,11,3035,Dirty Shirley,https://www.diffordsguide.com/cocktails/recipe/15826/dirty-shirley
228,,,Luxardo Maraschino cherry sail,Garnish,11,3035,Dirty Shirley,https://www.diffordsguide.com/cocktails/recipe/15826/dirty-shirley
229,45,ml,Oloroso sherry,Wine,8,3036,Cab Calloway,https://www.diffordsguide.com/cocktails/recipe/16526/cab-calloway
230,15,ml,Straight rye whiskey,Whisky,4,3036,Cab Calloway,https://www.diffordsguide.com/cocktails/recipe/16526/cab-calloway
231,15,ml,De Kuyper Apricot Brandy liqueur,Liqueur,10,3036,Cab Calloway,https://www.diffordsguide.com/cocktails/recipe/16526/cab-calloway
232,7.5,ml,Dry vermouth,Wine,8,3036,Cab Calloway,https://www.diffordsguide.com/cocktails/recipe/16526/cab-calloway
233,7.5,ml,Bianco vermouth,Wine,8,3036,Cab Calloway,https://www.diffordsguide.com/cocktails/recipe/16526/cab-calloway
234,2,dash,Angostura Aromatic Bitters,General,0,3036,Cab Calloway,https://www.diffordsguide.com/cocktails/recipe/16526/cab-calloway
235,2,dash,Orange Bitters by Angostura,General,0,3036,Cab Calloway,https://www.diffordsguide.com/cocktails/recipe/16526/cab-calloway
236,,,Lemon zest twist,Garnish,11,3036,Cab Calloway,https://www.diffordsguide.com/cocktails/recipe/16526/cab-calloway
237,30,ml,Straight rye whiskey,Whisky,4,3037,Atonement,https://www.diffordsguide.com/cocktails/recipe/16525/atonement
238,30,ml,Dark/black/blackstrap rum,Rum,2,3037,Atonement,https://www.diffordsguide.com/cocktails/recipe/16525/atonement
239,15,ml,Kina aromatised wine,Wine,8,3037,Atonement,https://www.diffordsguide.com/cocktails/recipe/16525/atonement
240,7.5,ml,Pedro Ximénez sherry,Wine,8,3037,Atonement,https://www.diffordsguide.com/cocktails/recipe/16525/atonement
241,5,ml,Giffard Orgeat Syrup,General,0,3037,Atonement,https://www.diffordsguide.com/cocktails/recipe/16525/atonement
242,2,dash,Angostura Aromatic Bitters,General,0,3037,Atonement,https://www.diffordsguide.com/cocktails/recipe/16525/atonement
243,,,Lemon zest twist,Garnish,11,3037,Atonement,https://www.diffordsguide.com/cocktails/recipe/16525/atonement
244,30,ml,Rutte Dry Gin,Gin,1,3038,Negronic,https://www.diffordsguide.com/cocktails/recipe/16514/negronic
245,30,ml,Rosso/rouge (sweet) vermouth,Wine,8,3038,Negronic,https://www.diffordsguide.com/cocktails/recipe/16514/negronic
246,30,ml,Thomas Henry Tonic Water,General,0,3038,Negronic,https://www.diffordsguide.com/cocktails/recipe/16514/negronic
247,,,Lemon zest twist,Garnish,11,3038,Negronic,https://www.diffordsguide.com/cocktails/recipe/16514/negronic
248,50,ml,Bourbon whiskey,Whisky,4,3039,Frank Lloyd Wright,https://www.diffordsguide.com/cocktails/recipe/16513/frank-lloyd-wright
249,10,ml,Poire William liqueur,Liqueur,10,3039,Frank Lloyd Wright,https://www.diffordsguide.com/cocktails/recipe/16513/frank-lloyd-wright
250,5,ml,Caisteal Chamuis peated scotch whisky,Whisky,4,3039,Frank Lloyd Wright,https://www.diffordsguide.com/cocktails/recipe/16513/frank-lloyd-wright
251,5,ml,Nocello walnut liqueur,Liqueur,10,3039,Frank Lloyd Wright,https://www.diffordsguide.com/cocktails/recipe/16513/frank-lloyd-wright
252,2,dash,Angostura Aromatic Bitters,General,0,3039,Frank Lloyd Wright,https://www.diffordsguide.com/cocktails/recipe/16513/frank-lloyd-wright
253,,,Walnut,Garnish,11,3039,Frank Lloyd Wright,https://www.diffordsguide.com/cocktails/recipe/16513/frank-lloyd-wright
254,,,pear slice,Garnish,11,3039,Frank Lloyd Wright,https://www.diffordsguide.com/cocktails/recipe/16513/frank-lloyd-wright
255,40,ml,Caisteal Chamuis peated scotch whisky,Whisky,4,3040,Peaty Monte,https://www.diffordsguide.com/cocktails/recipe/16033/peaty-monte
256,40,ml,Amaro Montenegro,Liqueur,10,3040,Peaty Monte,https://www.diffordsguide.com/cocktails/recipe/16033/peaty-monte
257,,,Orange zest twist,Garnish,11,3040,Peaty Monte,https://www.diffordsguide.com/cocktails/recipe/16033/peaty-monte
258,45,ml,Dry vermouth,Wine,8,3041,Cherry Bakewell,https://www.diffordsguide.com/cocktails/recipe/15793/cherry-bakewell
259,25,ml,"Amaretto, Disaronno",Liqueur,10,3041,Cherry Bakewell,https://www.diffordsguide.com/cocktails/recipe/15793/cherry-bakewell
260,25,ml,Cherry Heering cherry brandy liqueur,Liqueur,10,3041,Cherry Bakewell,https://www.diffordsguide.com/cocktails/recipe/15793/cherry-bakewell
261,15,ml,Rémy Martin 1738 Cognac,Brandy,5,3041,Cherry Bakewell,https://www.diffordsguide.com/cocktails/recipe/15793/cherry-bakewell
262,,,Luxardo Maraschino cherry,Garnish,11,3041,Cherry Bakewell,https://www.diffordsguide.com/cocktails/recipe/15793/cherry-bakewell
263,45,ml,Patrón Añejo tequila,Tequila,6,3042,Midnight Bouquet,https://www.diffordsguide.com/cocktails/recipe/16020/midnight-bouquet
264,22.5,ml,Averna Amaro,Liqueur,10,3042,Midnight Bouquet,https://www.diffordsguide.com/cocktails/recipe/16020/midnight-bouquet
265,15,ml,Fiorente Elderflower liqueur,Liqueur,10,3042,Midnight Bouquet,https://www.diffordsguide.com/cocktails/recipe/16020/midnight-bouquet
266,7.5,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3042,Midnight Bouquet,https://www.diffordsguide.com/cocktails/recipe/16020/midnight-bouquet
267,4,drop,Bob's Grapefruit Bitters,General,0,3042,Midnight Bouquet,https://www.diffordsguide.com/cocktails/recipe/16020/midnight-bouquet
268,,,Grapefruit zest twist,Garnish,11,3042,Midnight Bouquet,https://www.diffordsguide.com/cocktails/recipe/16020/midnight-bouquet
269,1.25,ml,La Fée Absinthe Blanche,Spirits,21,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
270,45,ml,Caribbean blended rum aged 6-10 years,Rum,2,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
271,30,ml,Overproof aged rum,Rum,2,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
272,15,ml,Difford's Falernum liqueur,Liqueur,10,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
273,10,ml,Cinnamon syrup,General,0,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
274,15,ml,Pink grapefruit juice,General,0,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
275,15,ml,Lime juice,General,0,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
276,1,dash,Angostura Aromatic Bitters,General,0,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
277,,,Grapefruit zest twist,Garnish,11,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
278,,,lime wedge,Garnish,11,3043,Undead Gentleman,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman
279,30,ml,Rémy Martin 1738 Cognac,Brandy,5,3044,Belvedere No. 1,https://www.diffordsguide.com/cocktails/recipe/16364/belvedere-no-1
280,30,ml,Bourbon whiskey,Whisky,4,3044,Belvedere No. 1,https://www.diffordsguide.com/cocktails/recipe/16364/belvedere-no-1
281,22.5,ml,Lemon juice,General,0,3044,Belvedere No. 1,https://www.diffordsguide.com/cocktails/recipe/16364/belvedere-no-1
282,15,ml,De Kuyper Triple Sec (40%),Liqueur,10,3044,Belvedere No. 1,https://www.diffordsguide.com/cocktails/recipe/16364/belvedere-no-1
283,7.5,ml,Luxardo Maraschino liqueur,Liqueur,10,3044,Belvedere No. 1,https://www.diffordsguide.com/cocktails/recipe/16364/belvedere-no-1
284,30,ml,Daddy Rack Tennessee Whiskey,Whisky,4,3045,Nearest And Dearest No.2,https://www.diffordsguide.com/cocktails/recipe/16365/nearest-and-dearest-no2
285,15,ml,Sorel (hibiscus) liqueur,Liqueur,10,3045,Nearest And Dearest No.2,https://www.diffordsguide.com/cocktails/recipe/16365/nearest-and-dearest-no2
286,15,ml,Ramazzotti amaro,Liqueur,10,3045,Nearest And Dearest No.2,https://www.diffordsguide.com/cocktails/recipe/16365/nearest-and-dearest-no2
287,,,Orange slice wheel,Garnish,11,3045,Nearest And Dearest No.2,https://www.diffordsguide.com/cocktails/recipe/16365/nearest-and-dearest-no2
288,45,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3046,Rising Sun,https://www.diffordsguide.com/cocktails/recipe/16369/rising-sun
289,15,ml,Luxardo Maraschino liqueur,Liqueur,10,3046,Rising Sun,https://www.diffordsguide.com/cocktails/recipe/16369/rising-sun
290,22.5,ml,Pink grapefruit juice,General,0,3046,Rising Sun,https://www.diffordsguide.com/cocktails/recipe/16369/rising-sun
291,15,ml,Lime juice,General,0,3046,Rising Sun,https://www.diffordsguide.com/cocktails/recipe/16369/rising-sun
292,2,drop,Saline solution,General,0,3046,Rising Sun,https://www.diffordsguide.com/cocktails/recipe/16369/rising-sun
293,,,lime,Garnish,11,3046,Rising Sun,https://www.diffordsguide.com/cocktails/recipe/16369/rising-sun
294,,,blood orange slice wheel,Garnish,11,3046,Rising Sun,https://www.diffordsguide.com/cocktails/recipe/16369/rising-sun
295,,,blood orange slice,Garnish,11,3046,Rising Sun,https://www.diffordsguide.com/cocktails/recipe/16369/rising-sun
296,60,ml,Patrón Añejo tequila,Tequila,6,3047,Monte Carlos,https://www.diffordsguide.com/cocktails/recipe/16370/monte-carlos
297,15,ml,Bénédictine D.O.M. liqueur,Liqueur,10,3047,Monte Carlos,https://www.diffordsguide.com/cocktails/recipe/16370/monte-carlos
298,,,Lemon zest twist,Garnish,11,3047,Monte Carlos,https://www.diffordsguide.com/cocktails/recipe/16370/monte-carlos
299,45,ml,Bourbon whiskey,Whisky,4,3048,Golden Glow No.2,https://www.diffordsguide.com/cocktails/recipe/15918/golden-glow-no2
300,15,ml,Dark/black/blackstrap rum,Rum,2,3048,Golden Glow No.2,https://www.diffordsguide.com/cocktails/recipe/15918/golden-glow-no2
301,15,ml,Lemon juice,General,0,3048,Golden Glow No.2,https://www.diffordsguide.com/cocktails/recipe/15918/golden-glow-no2
302,30,ml,Orange juice (freshly squeezed),General,0,3048,Golden Glow No.2,https://www.diffordsguide.com/cocktails/recipe/15918/golden-glow-no2
303,10,ml,Sugar syrup (rich),General,0,3048,Golden Glow No.2,https://www.diffordsguide.com/cocktails/recipe/15918/golden-glow-no2
304,2.5,ml,Giffard Grenadine syrup,General,0,3048,Golden Glow No.2,https://www.diffordsguide.com/cocktails/recipe/15918/golden-glow-no2
305,,,Orange zest twist,Garnish,11,3048,Golden Glow No.2,https://www.diffordsguide.com/cocktails/recipe/15918/golden-glow-no2
306,40,ml,Rémy Martin 1738 Cognac,Brandy,5,3049,Olympic Class,https://www.diffordsguide.com/cocktails/recipe/15734/olympic-class
307,15,ml,Créole Shrubb liqueur,Liqueur,10,3049,Olympic Class,https://www.diffordsguide.com/cocktails/recipe/15734/olympic-class
308,20,ml,Orange juice (freshly squeezed),General,0,3049,Olympic Class,https://www.diffordsguide.com/cocktails/recipe/15734/olympic-class
309,1,dash,Orange Bitters by Angostura,General,0,3049,Olympic Class,https://www.diffordsguide.com/cocktails/recipe/15734/olympic-class
310,,,Orange zest twist,Garnish,11,3049,Olympic Class,https://www.diffordsguide.com/cocktails/recipe/15734/olympic-class
311,45,ml,Rutte Dry Gin,Gin,1,3050,Safe Word,https://www.diffordsguide.com/cocktails/recipe/15794/safe-word
312,15,ml,Lemon juice,General,0,3050,Safe Word,https://www.diffordsguide.com/cocktails/recipe/15794/safe-word
313,15,ml,Green Chartreuse liqueur,Liqueur,10,3050,Safe Word,https://www.diffordsguide.com/cocktails/recipe/15794/safe-word
314,15,ml,Dutch Cacao white crème de cacao,Liqueur,10,3050,Safe Word,https://www.diffordsguide.com/cocktails/recipe/15794/safe-word
315,,,grated nutmeg,Garnish,11,3050,Safe Word,https://www.diffordsguide.com/cocktails/recipe/15794/safe-word
316,45,ml,Passion fruit vodka,Vodka,3,3051,Passionfruit & Blood Orange Martini,https://www.diffordsguide.com/cocktails/recipe/9891/passionfruit-and-blood-orange-martini
317,30,ml,Blood orange juice,General,0,3051,Passionfruit & Blood Orange Martini,https://www.diffordsguide.com/cocktails/recipe/9891/passionfruit-and-blood-orange-martini
318,20,ml,Lime juice,General,0,3051,Passionfruit & Blood Orange Martini,https://www.diffordsguide.com/cocktails/recipe/9891/passionfruit-and-blood-orange-martini
319,15,ml,Sugar syrup (rich),General,0,3051,Passionfruit & Blood Orange Martini,https://www.diffordsguide.com/cocktails/recipe/9891/passionfruit-and-blood-orange-martini
320,,,half passion fruit,Garnish,11,3051,Passionfruit & Blood Orange Martini,https://www.diffordsguide.com/cocktails/recipe/9891/passionfruit-and-blood-orange-martini
321,30,ml,Rutte Dry Gin,Gin,1,3052,Damn The Bloody Weather,https://www.diffordsguide.com/cocktails/recipe/8166/damn-the-bloody-weather
322,15,ml,Orange Curaçao liqueur,Liqueur,10,3052,Damn The Bloody Weather,https://www.diffordsguide.com/cocktails/recipe/8166/damn-the-bloody-weather
323,30,ml,Rosso/rouge (sweet) vermouth,Wine,8,3052,Damn The Bloody Weather,https://www.diffordsguide.com/cocktails/recipe/8166/damn-the-bloody-weather
324,45,ml,Blood orange juice,General,0,3052,Damn The Bloody Weather,https://www.diffordsguide.com/cocktails/recipe/8166/damn-the-bloody-weather
325,1,dash,Orange Bitters by Angostura,General,0,3052,Damn The Bloody Weather,https://www.diffordsguide.com/cocktails/recipe/8166/damn-the-bloody-weather
326,,,Blood orange zest twist,Garnish,11,3052,Damn The Bloody Weather,https://www.diffordsguide.com/cocktails/recipe/8166/damn-the-bloody-weather
327,60,ml,Fino sherry,Wine,8,3053,Call Mexico,https://www.diffordsguide.com/cocktails/recipe/16296/call-mexico
328,20,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3053,Call Mexico,https://www.diffordsguide.com/cocktails/recipe/16296/call-mexico
329,10,ml,Lime juice,General,0,3053,Call Mexico,https://www.diffordsguide.com/cocktails/recipe/16296/call-mexico
330,10,ml,Agave syrup,General,0,3053,Call Mexico,https://www.diffordsguide.com/cocktails/recipe/16296/call-mexico
331,4,drop,Difford's Margarita Bitters,General,0,3053,Call Mexico,https://www.diffordsguide.com/cocktails/recipe/16296/call-mexico
332,,,Grapefruit zest twist,Garnish,11,3053,Call Mexico,https://www.diffordsguide.com/cocktails/recipe/16296/call-mexico
333,45,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3054,Another Sunken Boat,https://www.diffordsguide.com/cocktails/recipe/16014/another-sunken-boat
334,22.5,ml,Punt E Mes,Wine,8,3054,Another Sunken Boat,https://www.diffordsguide.com/cocktails/recipe/16014/another-sunken-boat
335,15,ml,Cherry Heering cherry brandy liqueur,Liqueur,10,3054,Another Sunken Boat,https://www.diffordsguide.com/cocktails/recipe/16014/another-sunken-boat
336,2,dash,La Fée Parisienne absinthe,Spirits,21,3054,Another Sunken Boat,https://www.diffordsguide.com/cocktails/recipe/16014/another-sunken-boat
337,,,Luxardo Maraschino cherry,Garnish,11,3054,Another Sunken Boat,https://www.diffordsguide.com/cocktails/recipe/16014/another-sunken-boat
338,45,ml,Blended Scotch whisky,Whisky,4,3055,Churchill,https://www.diffordsguide.com/cocktails/recipe/16013/churchill
339,10,ml,De Kuyper Triple Sec (40%),Liqueur,10,3055,Churchill,https://www.diffordsguide.com/cocktails/recipe/16013/churchill
340,25,ml,Rosso/rouge (sweet) vermouth,Wine,8,3055,Churchill,https://www.diffordsguide.com/cocktails/recipe/16013/churchill
341,10,ml,Lemon juice,General,0,3055,Churchill,https://www.diffordsguide.com/cocktails/recipe/16013/churchill
342,,,Orange zest twist,Garnish,11,3055,Churchill,https://www.diffordsguide.com/cocktails/recipe/16013/churchill
343,20,ml,Rémy Martin 1738 Cognac,Brandy,5,3056,Chicago,https://www.diffordsguide.com/cocktails/recipe/16019/chicago
