"cocktail_id","cocktail_base","cocktail_color1","cocktail_color2","cocktail_content","cocktail_difficulty","cocktail_glass","cocktail_img","cocktail_name_en","cocktail_name_ko","cocktail_rating","cocktail_update_date","cocktail_update_by"
46,"Brandy","빨간색","주황색","옥토버즈 스틸 그린(October's Still Green) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/mp01.jpg?itok=AtM8K2oq","October's Still Green","옥토버즈 스틸 그린",0.0,"",0
47,"Rum","흰색","노란색","오키오 마네라스(Ocho Maneras) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/ocho.jpg?itok=XFDdLnhl","Ocho Maneras","오키오 마네라스",0.0,"",0
48,"Gin","노란색","노란색","오프 더 바인(Off The Vine) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/off-the-vine.jpg?itok=XkqG-mQg","Off The Vine","오프 더 바인",0.0,"",0
49,"Rum","흰색","흰색","올드 페일리스 이즈 웨이팅(Old Painless is Waiting) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/oldpainless4693.jpg?itok=rGSo_nv7","Old Painless is Waiting","올드 페일리스 이즈 웨이팅",0.0,"",0
50,"Brandy","갈색","갈색","올드 넘버 원(Old Number One) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/oldnumberone7031.jpg?itok=q6Qonmfj","Old Number One","올드 넘버 원",0.0,"",0
51,"Rum","갈색","갈색","오닉스(Onyx) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/onyx_1.png?itok=b1k_PkNq","Onyx","오닉스",0.0,"",0
52,"Mezcal","갈색","주황색","더 어프션 클로즈(The Option Clause) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/theoptionclause.jpg?itok=sw66Upu4","The Option Clause","더 어프션 클로즈",0.0,"",0
53,"Whisky","주황색","주황색","오렌지 선셋(Orange Sunset) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/orange-sunset.jpg?itok=1q48mW3y","Orange Sunset","오렌지 선셋",0.0,"",0
54,"Brandy","주황색","노란색","오차드 스트릿(Orchard Street) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/orchardstreet6126.jpg?itok=HezRnf0c","Orchard Street","오차드 스트릿",0.0,"",0
55,"Whisky","갈색","빨간색","오차드 선(Orchard Sun) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/orchard-sun.jpg?itok=zWBz-xi6","Orchard Sun","오차드 선",0.0,"",0
56,"Tequila","노란색","노란색","오리지널 신(Original Cinn) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/originalcinn%201.png?itok=ZHNUrbvu","Original Cinn","오리지널 신",0.0,"",0
57,"Gin","노란색","노란색","옷츠 스페셜(Ott's Special) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/img_3659_1.png?itok=ctRAkQPN","Ott's Special","옷츠 스페셜",0.0,"",0
58,"Whisky","갈색","주황색","오토뇨 칵테일(Oto?o Cocktail) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/oto-o-cocktail_0.jpg?itok=JSCkNLhl","Oto?o Cocktail","오토뇨 칵테일",0.0,"",0
59,"Rum","주황색","빨간색","오토즈 킨(Otto's Kin) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/otto039s-chin.jpg?itok=kXFAXBin","Otto's Kin","오토즈 킨",0.0,"",0
60,"Spirits","갈색","주황색","우드 블러드하운드(Oude Bloodhound) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/img_0567-small.jpg?itok=PhJey0eX","Oude Bloodhound","우드 블러드하운드",0.0,"",0
61,"Gin","갈색","주황색","오비즈 퍼스트 센추리 미스(Ovid's First Century Myth) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/img_20180312_165934_416.jpg?itok=aTLm5ckb","Ovid's First Century Myth","오비즈 퍼스트 센추리 미스",0.0,"",0
62,"Tequila","노란색","노란색","팔 돈(P'al Don) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/screen_shot_2015-01-13_at_1.05.00_pm.png?itok=bKor6aPb","P'al Don","팔 돈",0.0,"",0
63,"Liqueur","빨간색","분홍색","페인메이커(Painmaker) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/painmaker.jpg?itok=WEbnYV_l","Painmaker","페인메이커",0.0,"",0
64,"Brandy","노란색","흰색","팬트리 레이드(Pantry Raid) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/img_20180319_174454_549.jpg?itok=4y2xo69v","Pantry Raid","팬트리 레이드",0.0,"",0
65,"Rum","흰색","주황색","파파스 펀치(Papa's Punch) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/papas-punch.jpg?itok=YQLqQHR2","Papa's Punch","파파스 펀치",0.0,"",0
66,"Whisky","빨간색","분홍색","팬톤(Pantone) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/pantone.jpeg?itok=5Ssh_B7S","Pantone","팬톤",0.0,"",0
67,"Tequila","갈색","주황색","파사도 데 모다(Pasado de Moda) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/pasado-de-moda.jpg?itok=ZJXcotIN","Pasado de Moda","파사도 데 모다",0.0,"",0
68,"Rum","노란색","노란색","파트와(Patois) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/patois4796.jpg?itok=3qnktfc4","Patois","파트와",0.0,"",0
69,"Rum","갈색","갈색","더 피스 칵테일(The Peace Cocktail) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/baf9318b-1193-420c-ae6f-1874a4a6e991.jpg?itok=jHX-wVsm","The Peace Cocktail","더 피스 칵테일",0.0,"",0
70,"Whisky","갈색","주황색","피시즈 르세우스(Peace's Rhesus) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/peacesrhesus_1.png?itok=3hlcQdGW","Peace's Rhesus","피시즈 르세우스",0.0,"",0
71,"Whisky","노란색","노란색","펄 핸들 건(Pearl Handle Gun) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/semi-jacketed.jpg?itok=lnVWtN5L","Pearl Handle Gun","펄 핸들 건",0.0,"",0
72,"Whisky","노란색","노란색","페퍼 어퍼(Pepper Upper) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/pepperupper_1.png?itok=quug0DJg","Pepper Upper","페퍼 어퍼",0.0,"",0
