,ingredient_name,type_string,cocktail_id,url
1157,manzanilla sherry,Wine,3351.0,https://www.diffordsguide.com/cocktails/recipe/4565/jerezana-cocktail
1158,"manzanilla sherry, la gitana",Wine,803.0,
1159,"maple canadian whisky, sap56",Whisky,543.0,
1160,maple syrup,General,1188.0,https://recipe.awesomedrinks.com/recipe/bashful-canadian/
1161,maraschino bitters,General,2560.0,http://www.completecocktails.com/Drinks/BrandiedBoat.aspx#.ZAYjPHZByUk
1162,maraschino liqueur,Liqueur,1223.0,https://recipe.awesomedrinks.com/recipe/aviation/
1163,"maraschino liqueur, luxardo",Liqueur,427.0,
1164,"maraschino liqueur, maraska",Liqueur,182.0,
1165,marmalade,General,632.0,
1166,marshmallow,Garnish,225.0,
1167,marshmallow vodka,Vodka,2729.0,http://www.completecocktails.com/Drinks/MashMellow.aspx#.ZAYqZnZByUk
1168,martini riserva speciale ambrato,Wine,3505.0,https://www.diffordsguide.com/cocktails/recipe/5052/pedaling-diplomat
1169,martini riserva speciale rubino,Wine,3179.0,https://www.diffordsguide.com/cocktails/recipe/15693/rapid-automobile-cocktail-rac
1170,martinique agricole rhum vieux (extra aged),Rum,3228.0,https://www.diffordsguide.com/cocktails/recipe/11461/cyrano
1171,martinique rum,Rum,1135.0,https://recipe.awesomedrinks.com/recipe/3-dots-and-a-dash/
1172,"martinique rum, clément (blanc première canne)",Rum,126.0,
1173,"martinique rum, la favorite",Rum,447.0,
1174,"martinique rum, rhum jm blanc",Rum,919.0,
1175,martinique v.s.o.p rum,Rum,3611.0,https://www.diffordsguide.com/cocktails/recipe/4822/improved-dunlop-cocktail
1176,mastika,Liqueur,1062.0,
1177,maurin quina,General,522.0,
1178,mekhong,Rum,353.0,
1179,melon,Garnish,1431.0,http://www.completecocktails.com/Drinks/CantaloupeCup.aspx#.ZAYC_XZByUk
1180,melon,General,,
1181,melon liqueur,Liqueur,1364.0,http://www.completecocktails.com/Drinks/AdiosMother.aspx#.ZAYBPnZByUk
1182,"melon liqueur, midori",Liqueur,753.0,
1183,melon schnapps,Liqueur,2258.0,http://www.completecocktails.com/Drinks/Gramercy.aspx#.ZAYYnHZByUk
1184,melon vodka,Vodka,2677.0,http://www.completecocktails.com/Drinks/GreenonOrangeMelon.aspx#.ZAYn6nZByUk
1185,mentzendorff kümmel liqueur,Liqueur,3516.0,https://www.diffordsguide.com/cocktails/recipe/5023/tovarich
1186,metaxa,Spirits,1073.0,
1187,mexican lager,Beer,1182.0,https://recipe.awesomedrinks.com/recipe/michelada/
1188,meyer lemon,General,367.0,
1189,meyer lemon juice,General,367.0,
1190,mezcal,Mezcal,1196.0,https://recipe.awesomedrinks.com/recipe/flawless-victory/
1191,mezcal (cenizio colonial),Mezcal,1122.0,
1192,mezcal (float),Mezcal,196.0,
1193,mezcal (joven),Mezcal,155.0,
1194,"mezcal (joven, coffee infused)",Mezcal,840.0,
1195,mezcal (monte alban),Mezcal,67.0,
1196,mezcal (non-smoky),Mezcal,340.0,
1197,mezcal (sieta misterios),Mezcal,844.0,
1198,mezcal (smoky),Mezcal,53.0,
1199,mezcal (verde),Mezcal,384.0,
1200,"mezcal, alipus san balthazar",Mezcal,982.0,
1201,"mezcal, banhez",Mezcal,1030.0,
1202,"mezcal, del maguey",Mezcal,26.0,
1203,"mezcal, del maguey vida",Mezcal,1026.0,
1204,"mezcal, fidencio clásico",Mezcal,488.0,
1205,"mezcal, ilegal",Mezcal,36.0,
1206,"mezcal, ilegal joven",Mezcal,233.0,
1207,"mezcal, ilegal reposado",Mezcal,68.0,
1208,"mezcal, scorpion silver",Mezcal,1114.0,
1209,"mezcal, sombra",Mezcal,534.0,
1210,midori melon liqueur,Liqueur,2515.0,http://www.completecocktails.com/Drinks/AquaThunder.aspx#.ZAYhm3ZByUk
1211,milk,General,464.0,
1212,mint,Garnish,1.0,
1213,mint,General,1.0,
1214,mint bitters,General,539.0,
1215,mint chocolate,Garnish,3119.0,https://www.diffordsguide.com/cocktails/recipe/2096/white-stinger
1216,mint rum,Rum,1553.0,http://www.completecocktails.com/Drinks/MintlessMojito.aspx#.ZAYGX3ZByUk
1217,"mint sprig, lime wheel",Garnish,3467.0,https://www.diffordsguide.com/cocktails/recipe/5856/french-pearl
1218,mint sprigs,Garnish,3633.0,https://www.diffordsguide.com/cocktails/recipe/4622/cherry-springer
1219,mint syrup,General,722.0,
1220,"mirabelle eau-de-vie, miclo",Spirits,1066.0,
1221,mist with spray of islay single malt,Garnish,3570.0,https://www.diffordsguide.com/cocktails/recipe/4899/bon-vivants-martini
1222,monkey 47 experimentum series 2y06 gin,Gin,3190.0,https://www.diffordsguide.com/cocktails/recipe/12228/witch-and-broomstick
1223,monkey 47 gin,Gin,3197.0,https://www.diffordsguide.com/cocktails/recipe/12199/monkey-business
1224,"muscat wine, chambers",Wine,94.0,
1225,mustard,General,2784.0,http://www.completecocktails.com/Drinks/Plasma.aspx#.ZAYsdnZByUk
1226,muyu chinotto nero liqueur,Liqueur,3628.0,https://www.diffordsguide.com/cocktails/recipe/4689/the-persuader
1227,muyu jasmine verte liqueur,Liqueur,3505.0,https://www.diffordsguide.com/cocktails/recipe/5052/pedaling-diplomat
1228,navy rum,Rum,3139.0,https://www.diffordsguide.com/cocktails/recipe/1454/painkiller
1229,navy strength gin,Gin,827.0,
1230,"navy strength gin, hayman's royal dock",Gin,8.0,
1231,navy strength rum,Rum,168.0,
1232,"navy strength rum, pusser's",Rum,834.0,
1233,"navy strength rum, smith & cross",Rum,487.0,
1234,nectarine,General,23.0,
1235,"nicaraguan rum, flor de caña",Rum,330.0,
1236,"nicaraguan rum, flor de caña 7",Rum,655.0,
1237,"nicaraguan rum, flor de caña extra dry",Rum,231.0,
1238,"nicaraguan rum, flor de caña gold 4",Rum,129.0,
1239,nin jiom pei pa koa,General,945.0,
1240,nixta liqueur,Liqueur,3127.0,https://www.diffordsguide.com/cocktails/recipe/11282/bananarama
1241,nocello walnut liqueur,Liqueur,3160.0,https://www.diffordsguide.com/cocktails/recipe/13345/towser-the-mouser
1242,nocino,Liqueur,1041.0,
1243,nocino (nux alpina walnut liqueur),Liqueur,679.0,
1244,noilly prat,Wine,2310.0,http://www.completecocktails.com/Drinks/Marguerite.aspx#.ZAYalHZByUk
1245,nutmeg,General,,
1246,nutmeg,Garnish,61.0,
1247,nutmeg syrup,General,213.0,
1248,o purist tsipouro,Spirits,3390.0,https://www.diffordsguide.com/cocktails/recipe/7227/lefko-martini
1249,okolehao liqueur,Liqueur,229.0,
1250,old tom gin,Gin,1345.0,https://recipe.awesomedrinks.com/recipe/decepticon/
1251,old tom gin (gin lane 1751),Gin,150.0,
1252,"old tom gin, hayman's",Gin,814.0,
1253,"old tom gin, ransom",Gin,1098.0,
1254,"old tom gin, tanqueray old tom",Gin,338.0,
1255,olive,General,,
1256,olive,Garnish,1226.0,https://recipe.awesomedrinks.com/recipe/bijou-cocktail/
1257,olive brine,General,1237.0,https://recipe.awesomedrinks.com/recipe/dirty-martini/
1258,olive juice,General,1783.0,http://www.completecocktails.com/Drinks/DirtyGoldMartini.aspx#.ZAYMD3ZByUk
1259,oloroso sherry,Wine,3345.0,https://www.diffordsguide.com/cocktails/recipe/3452/artists-special-cocktail
1260,"oloroso sherry, lustau",Wine,411.0,
1261,onion powder,General,2538.0,http://www.completecocktails.com/Drinks/BloodyCariocaCaipirinha.aspx#.ZAYifnZByUk
1262,orange,General,,
1263,orange,Garnish,71.0,
1264,orange bitters,General,14.0,
1265,orange bitters,Garnish,184.0,
1266,"orange chocolate liqueur, distillerie de biercée orangine",Liqueur,76.0,
1267,orange cream citrate,General,909.0,
1268,orange curaçao,Liqueur,2368.0,http://www.completecocktails.com/Drinks/PeguClub2.aspx#.ZAYcanZByUk
1269,orange curaçao (pierre ferrand),Liqueur,623.0,
1270,"orange curaçao, bols",Liqueur,402.0,
1271,"orange curaçao, marie brizard",Liqueur,943.0,
1272,orange flower syrup,General,789.0,
1273,orange flower water,General,1259.0,https://recipe.awesomedrinks.com/recipe/ramos-gin-fizz/
1274,orange flower water,Garnish,1117.0,
1275,orange juice,General,,
1276,orange juice,Garnish,3005.0,https://www.diffordsguide.com/cocktails/recipe/16858/improved-trashy-margarita
1277,orange liqueur,Liqueur,2562.0,http://www.completecocktails.com/Drinks/BrazilianOrangeCosmo.aspx#.ZAYjZHZByUk
1278,orange liqueur (pf dry curaçao),Liqueur,1042.0,
1279,"orange liqueur, clément créole shrubb",Liqueur,326.0,
1280,"orange liqueur, cointreau",Liqueur,745.0,
1281,"orange liqueur, combier l'original liqueur d'orange",Liqueur,597.0,
1282,"orange liqueur, grand marnier",Liqueur,11.0,
1283,"orange liqueur, pierre ferrand dry curaçao",Liqueur,168.0,
1284,"orange liqueur, prunier (or grand marnier)",Liqueur,262.0,
1285,"orange liqueur, royal combier",Liqueur,108.0,
1286,"orange liqueur, solerno blood orange liqueur",Liqueur,365.0,
1287,orange marmalade,General,1735.0,http://www.completecocktails.com/Drinks/BrunchPunch.aspx#.ZAYK53ZByUk
1288,orange marmalade,General,6.0,
1289,orange peel,General,,
1290,orange peel,Garnish,1267.0,https://recipe.awesomedrinks.com/recipe/sidecar/
1291,"orange soda water, san pellegrino aranciata amara",General,310.0,
1292,orange vodka,Vodka,2647.0,http://www.completecocktails.com/Drinks/FlowerPowerSour.aspx#.ZAYmaHZByUk
1293,orange wheel / cherry,Garnish,1298.0,https://recipe.awesomedrinks.com/recipe/tequila-sunrise/
1294,orangecello,Liqueur,2339.0,http://www.completecocktails.com/Drinks/NegroniVentura.aspx#.ZAYbWHZByUk
1295,orchid,Garnish,1166.0,https://recipe.awesomedrinks.com/recipe/pearl-diver/
1296,orchid flower,General,1130.0,https://recipe.awesomedrinks.com/recipe/lemon-drop/
1297,orchid syrup,General,2486.0,http://www.completecocktails.com/Drinks/XellentFlowerPower.aspx#.ZAYgbXZByUk
1298,oregano,General,2659.0,http://www.completecocktails.com/Drinks/GazpachoCocktail.aspx#.ZAYm83ZByUk
1299,orgeat,General,875.0,
1300,orgeat syrup,General,3017.0,https://www.diffordsguide.com/cocktails/recipe/16974/la-frangipane
1301,orinoco bitters,General,3151.0,https://www.diffordsguide.com/cocktails/recipe/13406/flip-the-script
1302,"oude genever, bols",Spirits,75.0,
1303,ouzo,Liqueur,309.0,
1304,overproof aged rum,Rum,3481.0,https://www.diffordsguide.com/cocktails/recipe/5764/drunken-helmsman
1305,overproof bourbon,Whisky,514.0,
1306,"overproof bourbon, old grand dad 114",Whisky,387.0,
1307,overproof pot still rum,Rum,3540.0,https://www.diffordsguide.com/cocktails/recipe/4963/jet-pilot
1308,overproof rum,Rum,219.0,
1309,overproof rum (plantation oftd),Rum,471.0,
1310,overproof rum / 151,Rum,1153.0,https://recipe.awesomedrinks.com/recipe/hawaiian-slammer/
1311,"overproof rum, lemon hart 151",Rum,506.0,
1312,"overproof rum, plantation",Rum,741.0,
1313,"overproof rum, wray & nephew overproof",Rum,404.0,
1314,pacharan,Gin,73.0,
1315,pair of skewered pickled cocktail onions,Garnish,3278.0,https://www.diffordsguide.com/cocktails/recipe/830/gibson-dry-martini
1316,pale ale (to top),Beer,882.0,
1317,pallini limoncello liqueur,Liqueur,3181.0,https://www.diffordsguide.com/cocktails/recipe/15690/yellow-cab
1318,palo cortado sherry,Wine,3483.0,https://www.diffordsguide.com/cocktails/recipe/5107/psychopathia-sexualis
1319,pama pomegranate liqueur,Liqueur,1324.0,https://recipe.awesomedrinks.com/recipe/forbidden-sour/
1320,papaya,General,2783.0,http://www.completecocktails.com/Drinks/PiscoPapayaInfusion.aspx#.ZAYsZ3ZByUk
1321,paper plane,Garnish,1200.0,https://recipe.awesomedrinks.com/recipe/paper-plane/
1322,paprika,General,2538.0,http://www.completecocktails.com/Drinks/BloodyCariocaCaipirinha.aspx#.ZAYifnZByUk
1323,paprika,Garnish,2538.0,http://www.completecocktails.com/Drinks/BloodyCariocaCaipirinha.aspx#.ZAYifnZByUk
1324,parfait amour,Liqueur,2011.0,http://www.completecocktails.com/Drinks/SuperLady.aspx#.ZAYReXZByUk
1325,"parfait amour, marie brizard",Liqueur,576.0,
1326,passion fruit,General,,
1327,passion fruit,Garnish,1952.0,http://www.completecocktails.com/Drinks/PornstarMartini.aspx#.ZAYQJXZByUk
1328,passion fruit bitters,General,1309.0,https://recipe.awesomedrinks.com/recipe/5th-amendment/
1329,passion fruit juice,General,1517.0,http://www.completecocktails.com/Drinks/HurricaneDisaronno.aspx#.ZAYFW3ZByUk
1330,passion fruit puree,General,889.0,
1331,passion fruit rum,Rum,1651.0,http://www.completecocktails.com/Drinks/WhitePassion.aspx#.ZAYI1HZByUk
1332,passion fruit syrup,General,1411.0,http://www.completecocktails.com/Drinks/Borinqueno.aspx#.ZAYCgXZByUk
1333,passionfruit liqueur,Liqueur,1795.0,http://www.completecocktails.com/Drinks/DutchDevil.aspx#.ZAYMVXZByUk
1334,passionfruit vodka,Vodka,2761.0,http://www.completecocktails.com/Drinks/PassionDrop.aspx#.ZAYrt3ZByUk
1335,passoã liqueur,Liqueur,3412.0,https://www.diffordsguide.com/cocktails/recipe/2883/porn-star-martini
1336,pastis (optional),General,1126.0,
1337,pastis liqueur,Liqueur,2213.0,http://www.completecocktails.com/Drinks/GInsideOut.aspx#.ZAYXU3ZByUk
1338,"pastis, herbsaint",Spirits,691.0,
1339,"pastis, pernod",Spirits,821.0,
1340,patrón añejo tequila,Tequila,3047.0,https://www.diffordsguide.com/cocktails/recipe/16370/monte-carlos
1341,patrón reposado tequila,Tequila,3019.0,https://www.diffordsguide.com/cocktails/recipe/16721/los-pacaminos-margarita
1342,patrón silver blanco tequila,Tequila,3286.0,https://www.diffordsguide.com/cocktails/recipe/10363/azalea-margarita
1343,patrón silver blanco tequila (infused with tamarind),Tequila,3559.0,https://www.diffordsguide.com/cocktails/recipe/4833/oye-mi-canto-hear-my-song
1344,peach,General,121.0,
1345,peach,Garnish,539.0,
1346,peach bitters,General,1161.0,https://recipe.awesomedrinks.com/recipe/nacional-daiquiri/
1347,peach brandy,Brandy,2297.0,http://www.completecocktails.com/Drinks/Lemonade485.aspx#.ZAYaKXZByUk
1348,peach gin,Gin,2822.0,http://www.completecocktails.com/Drinks/SexySangria.aspx#.ZAYuEHZByUk
1349,peach juice,General,1685.0,http://www.completecocktails.com/Drinks/AmoreFrizzante.aspx#.ZAYJlnZByUk
1350,peach liqueur,Liqueur,2571.0,http://www.completecocktails.com/Drinks/CalientePorFavor.aspx#.ZAYjwHZByUk
1351,"peach liqueur, combier",Liqueur,615.0,
1352,"peach liqueur, edmond briottet",Liqueur,90.0,
1353,"peach liqueur, giffard",Liqueur,323.0,
1354,"peach liqueur, mathilde",Liqueur,872.0,
1355,"peach liqueur, mathilde pêche",Liqueur,846.0,
1356,"peach liqueur, rothman & winter",Liqueur,277.0,
1357,peach purée,General,3140.0,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
1358,peach schnapps,Liqueur,2630.0,http://www.completecocktails.com/Drinks/DogmensRevenge.aspx#.ZAYlwHZByUk
1359,peach vodka,Vodka,2769.0,http://www.completecocktails.com/Drinks/PeachyFruitCocktail.aspx#.ZAYr-HZByUk
1360,peachtree peach schnapps,Liqueur,3140.0,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
1361,peanut butter,General,1574.0,http://www.completecocktails.com/Drinks/PeanutterColada.aspx#.ZAYG6XZByUk
1362,peanut liqueur,Liqueur,2212.0,http://www.completecocktails.com/Drinks/Gimmick.aspx#.ZAYXTXZByUk
1363,pear,Garnish,2.0,
1364,pear,General,2113.0,http://www.completecocktails.com/Drinks/ArgyBhaji.aspx#.ZAYT1HZByUk
1365,pear brandy,Brandy,2893.0,http://www.completecocktails.com/Drinks/WaterShipDown.aspx#.ZAYwmHZByUk
1366,pear eau de vie,Brandy,886.0,
1367,"pear eau de vie, clear creek",Brandy,406.0,
1368,"pear eau de vie, st. george",Brandy,1017.0,
1369,pear juice,General,1381.0,http://www.completecocktails.com/Drinks/AutumnTini.aspx#.ZAYBo3ZByUk
1370,pear liqueur,Liqueur,854.0,
1371,pear liqueur (developed with st. george spiced),Liqueur,915.0,
1372,pear liqueur (st. george's spiced pear),Liqueur,1045.0,
1373,"pear liqueur, marie brizard",Liqueur,593.0,
1374,"pear liqueur, mathilde",Liqueur,637.0,
1375,"pear liqueur, rothman & winter",Liqueur,1035.0,
1376,pear puree,General,2004.0,http://www.completecocktails.com/Drinks/SpringThyme.aspx#.ZAYRV3ZByUk
1377,pear vodka,Vodka,2417.0,http://www.completecocktails.com/Drinks/Sorriso.aspx#.ZAYeXXZByUk
1378,pedro ximénez sherry,Wine,257.0,
1379,"pedro ximénez sherry, gonzalez byass nectar",Wine,153.0,
1380,"pelinkovac, maraska",Liqueur,1009.0,
1381,pepper sauce,General,121.0,
1382,pepper tincture,General,307.0,
1383,pepper vodka,Vodka,2784.0,http://www.completecocktails.com/Drinks/Plasma.aspx#.ZAYsdnZByUk
1384,peppercorn,General,2556.0,http://www.completecocktails.com/Drinks/BourbonDaddy.aspx#.ZAYjFHZByUk
1385,peppermint liqueur,Liqueur,2676.0,http://www.completecocktails.com/Drinks/GreenFees.aspx#.ZAYn5nZByUk
1386,peppermint schnapps,Liqueur,1315.0,https://recipe.awesomedrinks.com/recipe/hot-peppermint-patty/
1387,pernod,Spirits,1379.0,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
1388,peychaud's bitters,Garnish,118.0,
1389,peychaud's bitters,General,,
1390,physalis,Garnish,2484.0,http://www.completecocktails.com/Drinks/XBreeze.aspx#.ZAYgWXZByUk
1391,physalis/gooseberry,Garnish,2637.0,http://www.completecocktails.com/Drinks/DutchStories.aspx#.ZAYl7HZByUk
1392,pickle,Garnish,93.0,
1393,"pimento bitters, dale de groff",General,232.0,
1394,pimento dram,Liqueur,1398.0,http://www.completecocktails.com/Drinks/BitchesBrew.aspx#.ZAYCO3ZByUk
1395,pimm's no. 1 cup,Liqueur,798.0,
1396,pimms,Liqueur,1948.0,http://www.completecocktails.com/Drinks/PK.aspx#.ZAYP_XZByUk
1397,pina colada,Rum,1209.0,https://recipe.awesomedrinks.com/recipe/miami-vice/
1398,pina colada mix,General,1374.0,http://www.completecocktails.com/Drinks/ApplePinaColada.aspx#.ZAYBfHZByUk
1399,pine liqueur,Liqueur,384.0,
1400,pine nuts,General,99.0,
1401,pineapple,General,,
1402,pineapple,Garnish,113.0,
1403,pineapple frond,Garnish,1166.0,https://recipe.awesomedrinks.com/recipe/pearl-diver/
1404,pineapple jam,General,3470.0,https://www.diffordsguide.com/cocktails/recipe/5823/cubanero
1405,pineapple juice,General,,
1406,pineapple rum,Rum,3228.0,https://www.diffordsguide.com/cocktails/recipe/11461/cyrano
1407,"pineapple rum, plantation stiggins' fancy",Rum,281.0,
1408,pineapple syrup,General,2447.0,http://www.completecocktails.com/Drinks/TheFix.aspx#.ZAYfJ3ZByUk
1409,pineapple verdita,General,3606.0,https://www.diffordsguide.com/cocktails/recipe/4838/cuban-love
1410,pineau des charentes blanc,Wine,3064.0,https://www.diffordsguide.com/cocktails/recipe/15757/rainbow-sour
1411,pink grapefruit liqueur,Liqueur,2361.0,http://www.completecocktails.com/Drinks/Pampluna.aspx#.ZAYcHnZByUk
1412,pink guava puree,General,832.0,
