,Unnamed: 0,name,img,ingredients,recipe,garnish,flavor,url,glass,content,rating,alcohol
3468,38,Cab Calloway,https://cdn.diffords.com/contrib/stock-images/2023/02/63dba0e444bec.jpg,"[{'name': 'Oloroso sherry', 'amount': '45', 'unit': 'ml'}, {'name': 'Straight rye whiskey (100 proof / 50% alc./vol.)', 'amount': '15', 'unit': 'ml'}, {'name': 'De Kuyper Apricot Brandy liqueur', 'amount': '15', 'unit': 'ml'}, {'name': 'Martini Extra Dry vermouth', 'amount': '7.5', 'unit': 'ml'}, {'name': 'Martini Bianco vermouth', 'amount': '7.5', 'unit': 'ml'}, {'name': 'Angostura Aromatic Bitters', 'amount': '2', 'unit': 'dash'}, {'name': 'Orange Bitters by Angostura', 'amount': '2', 'unit': 'dash'}]",STIR all ingredients with ice and strain into ice-filled glass (preferably over a large cube or chunk of block ice).,Lemon zest twist,Gentle/Boozy:5&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/16526/cab-calloway,Old-fashioned glass,"A sherry-forward, rye whiskey-laced aperitivo with delicate rich apricot.",4.5,21.18% alc./vol. (42.36° proof)
3469,39,Atonement,https://cdn.diffords.com/contrib/stock-images/2023/02/63dba0be782f7.jpg,"[{'name': 'Straight rye whiskey (100 proof / 50% alc./vol.)', 'amount': '30', 'unit': 'ml'}, {'name': 'Dark/black/blackstrap rum', 'amount': '30', 'unit': 'ml'}, {'name': 'Kina aromatised wine', 'amount': '15', 'unit': 'ml'}, {'name': 'Pedro Ximénez sherry', 'amount': '7.5', 'unit': 'ml'}, {'name': 'Giffard Orgeat Syrup', 'amount': '5', 'unit': 'ml'}, {'name': 'Angostura Aromatic Bitters', 'amount': '2', 'unit': 'dash'}]",STIR all ingredients with ice and strain into ice-filled glass (preferably over a chink of block ice).,Lemon zest twist,Gentle/Boozy:7&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/16525/atonement,Old-fashioned glass,Quinquina and spirituous spice from the whiskey and run balance the rich notes of the raisiny sherry and particularly the nutty orgeat. Dilution also seems,4.0,30.27% alc./vol. (60.54° proof)
3470,40,Negronic,https://cdn.diffords.com/contrib/stock-images/2023/02/63dba0362633a.jpg,"[{'name': 'Rutte Dry Gin', 'amount': '30', 'unit': 'ml'}, {'name': 'Martini Rosso sweet vermouth', 'amount': '30', 'unit': 'ml'}, {'name': 'Thomas Henry Tonic Water', 'amount': '30', 'unit': 'ml'}]",POUR ingredients into ice-filed glass (preferably over a large cube or chunk of block ice) and briefly stir to combine.,Lemon zest twist,Gentle/Boozy:8&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/16514/negronic,Old-fashioned glass,"A cocktail which Robert Simonson, the creator's partner, aptly describes as Negroni crossed with a Gin & Tonic. It is surprisingly delicious with the bitter",4.5,16.38% alc./vol. (32.76° proof)
3471,41,Frank Lloyd Wright,https://cdn.diffords.com/contrib/stock-images/2023/02/63db9fc93b36c.jpg,"[{'name': 'Bourbon whiskey', 'amount': '50', 'unit': 'ml'}, {'name': 'Poire William liqueur', 'amount': '10', 'unit': 'ml'}, {'name': 'Caisteal Chamuis peated scotch whisky', 'amount': '5', 'unit': 'ml'}, {'name': 'Nocello walnut liqueur', 'amount': '5', 'unit': 'ml'}, {'name': 'Angostura Aromatic Bitters', 'amount': '2', 'unit': 'dash'}]",STIR all ingredients with ice and strain into ice-filled glass (preferably over a large cube or chunk of block ice).,Walnut or pear slice,Gentle/Boozy:9&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/16513/frank-lloyd-wright,Old-fashioned glass,An Old Fashioned-style cocktail with pear and walnut liqueurs along with a touch of peated malt whisky.,4.0,31.41% alc./vol. (62.82° proof)
3472,42,Peaty Monte,https://cdn.diffords.com/contrib/stock-images/2023/01/63d3b3f9b763a.jpg,"[{'name': 'Caisteal Chamuis peated scotch whisky', 'amount': '40', 'unit': 'ml'}, {'name': 'Montenegro amaro', 'amount': '40', 'unit': 'ml'}]",STIR all ingredients with ice and strain into ice-filled glass.,Orange zest twist,Gentle/Boozy:9&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/16033/peaty-monte,Old-fashioned glass,Peated whisky replaces mezcal in this riff on the bartenders' favourite M&M.,4.5,29.24% alc./vol. (58.48° proof)
3473,43,Cherry Bakewell,https://cdn.diffords.com/contrib/stock-images/2023/01/63d00c49b39bc.jpg,"[{'name': 'Martini Extra Dry vermouth', 'amount': '45', 'unit': 'ml'}, {'name': 'Disaronno amaretto', 'amount': '25', 'unit': 'ml'}, {'name': 'Cherry Heering cherry brandy liqueur', 'amount': '25', 'unit': 'ml'}, {'name': 'Rémy Martin 1738 Cognac', 'amount': '15', 'unit': 'ml'}]",STIR all ingredients with ice and strain into chilled glass.,Luxardo Maraschino cherry,Gentle/Boozy:5&Sweet/Dry&Sour:5,https://www.diffordsguide.com/cocktails/recipe/15793/cherry-bakewell,Coupe glass,"I've seen the same cocktail with equal parts amaretto, cherry brandy and vermouth but's a recipe for an overly sweet cocktail – even for a dessert cocktail.",4.0,19.84% alc./vol. (39.68° proof)
3474,44,Midnight Bouquet,https://cdn.diffords.com/contrib/stock-images/2023/01/63d00601715b8.jpg,"[{'name': 'Patrón Añejo tequila', 'amount': '45', 'unit': 'ml'}, {'name': 'Averna Amaro', 'amount': '22.5', 'unit': 'ml'}, {'name': 'Fiorente Elderflower liqueur', 'amount': '15', 'unit': 'ml'}, {'name': 'Del Maguey VIDA mezcal', 'amount': '7.5', 'unit': 'ml'}, {'name': ""Bob's Grapefruit Bitters"", 'amount': '4', 'unit': 'drop'}]",STIR all ingredients with ice and strain into chilled glass.,Grapefruit zest twist,Gentle/Boozy:8&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/16020/midnight-bouquet,Coupe glass,Spirit-forward and bittersweet with faint floral elderflower and whisps of mezcal.,4.5,28.88% alc./vol. (57.76° proof)
3475,45,Undead Gentleman,https://cdn.diffords.com/contrib/stock-images/2023/01/63d006440be0b.jpg,"[{'name': 'La Fée Absinthe Blanche', 'amount': '1.25', 'unit': 'ml'}, {'name': 'Caribbean blended rum aged 6-10 years', 'amount': '45', 'unit': 'ml'}, {'name': 'Overproof aged rum', 'amount': '30', 'unit': 'ml'}, {'name': ""Difford's Falernum liqueur"", 'amount': '15', 'unit': 'ml'}, {'name': 'Cinnamon sugar syrup', 'amount': '10', 'unit': 'ml'}, {'name': 'Pink grapefruit juice (freshly squeezed)', 'amount': '15', 'unit': 'ml'}, {'name': 'Lime juice (freshly squeezed)', 'amount': '15', 'unit': 'ml'}, {'name': 'Angostura Aromatic Bitters', 'amount': '1', 'unit': 'dash'}]",POUR absinthe into chilled glass and roll to coat the inside. SHAKE other ingredients with ice and fine strain into absinthe-rinsed glass.,Grapefruit zest twist (discarded) & lime wedge,Gentle/Boozy:9&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/16367/undead-gentleman,Coupe glass,This riff on Donn Beach's classic Zombie has a tad more gentlemanly refinement in its serve but doesn't hold back in flavour.,4.5,24.21% alc./vol. (48.42° proof)
3476,46,Belvedere No. 1,https://cdn.diffords.com/contrib/stock-images/2023/01/63d005d6cbe34.jpg,"[{'name': 'Rémy Martin 1738 Cognac', 'amount': '30', 'unit': 'ml'}, {'name': 'Bourbon whiskey', 'amount': '30', 'unit': 'ml'}, {'name': 'Lemon juice (freshly squeezed)', 'amount': '22.5', 'unit': 'ml'}, {'name': 'De Kuyper Triple Sec (40%)', 'amount': '15', 'unit': 'ml'}, {'name': 'Luxardo Maraschino liqueur', 'amount': '7.5', 'unit': 'ml'}]",SHAKE all ingredients with ice and fine strain into chilled glass.,,Gentle/Boozy:7&Sweet/Dry&Sour:8,https://www.diffordsguide.com/cocktails/recipe/16364/belvedere-no-1,Nick & Nora glass,"As its creator says, a split-base sour for lovers of the Sidecar.",4.0,24.88% alc./vol. (49.76° proof)
3477,47,Nearest And Dearest No.2,https://cdn.diffords.com/contrib/stock-images/2023/01/63d005ec42fcd.jpg,"[{'name': 'Daddy Rack Tennessee Whiskey', 'amount': '30', 'unit': 'ml'}, {'name': 'Sorel (hibiscus) liqueur', 'amount': '15', 'unit': 'ml'}, {'name': 'Ramazzotti amaro', 'amount': '15', 'unit': 'ml'}]",STIR all ingredients with ice and strain to ice-filled glass (preferably over a large cube or chunk of block ice).,Orange slice wheel,Gentle/Boozy:8&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/16365/nearest-and-dearest-no2,Old-fashioned glass,"A bittersweet, hibiscus Old Fashioned.",4.0,26.48% alc./vol. (52.96° proof)
3478,48,Rising Sun,https://cdn.diffords.com/contrib/stock-images/2023/01/63d3b386e0ab3.jpg,"[{'name': 'Del Maguey VIDA mezcal', 'amount': '45', 'unit': 'ml'}, {'name': 'Luxardo Maraschino liqueur', 'amount': '15', 'unit': 'ml'}, {'name': 'Pink grapefruit juice (freshly squeezed)', 'amount': '22.5', 'unit': 'ml'}, {'name': 'Lime juice (freshly squeezed)', 'amount': '15', 'unit': 'ml'}, {'name': 'Saline solution 4:1 (20g sea salt to 80g water)', 'amount': '2', 'unit': 'drop'}]",SHAKE all ingredients with ice and fine strain into chilled glass.,Float dehydrated lime or blood orange slice wheel,Gentle/Boozy:7&Sweet/Dry&Sour:8,https://www.diffordsguide.com/cocktails/recipe/16369/rising-sun,Coupe glass,Lovechild of the Mezcal Margarita and the Hemingway Special Daquiri.,4.5,19.59% alc./vol. (39.18° proof)
3479,49,Monte Carlos,https://cdn.diffords.com/contrib/stock-images/2023/01/63d3b46cc45eb.jpg,"[{'name': 'Patrón Añejo tequila', 'amount': '60', 'unit': 'ml'}, {'name': 'Bénédictine D.O.M.', 'amount': '15', 'unit': 'ml'}]",STIR all ingredients with ice and strain into ice-filled glass (preferably over a large cube or chunk of block ice).,Lemon zest twist,Gentle/Boozy:9&Sweet/Dry&Sour:7,https://www.diffordsguide.com/cocktails/recipe/16370/monte-carlos,Old-fashioned glass,The honeyed botanical notes of Bénédictine combine brilliantly with añejo tequila to amplify pleasing earthy notes in the agave. A brilliantly simple,5.0,33.9% alc./vol. (67.8° proof)
3480,50,Golden Glow No.2,https://cdn.diffords.com/contrib/stock-images/2023/01/63d00618d3544.jpg,"[{'name': 'Bourbon whiskey', 'amount': '45', 'unit': 'ml'}, {'name': 'Dark/black/blackstrap rum', 'amount': '15', 'unit': 'ml'}, {'name': 'Lemon juice (freshly squeezed)', 'amount': '15', 'unit': 'ml'}, {'name': 'Orange juice (freshly squeezed)', 'amount': '30', 'unit': 'ml'}, {'name': ""Sugar syrup 'rich' (2 sugar to 1 water, 65.0°brix)"", 'amount': '10', 'unit': 'ml'}, {'name': 'Giffard Grenadine syrup', 'amount': '2.5', 'unit': 'ml'}]",SHAKE first 5 ingredients with ice and fine strain into chilled glass. POUR grenadine into centre of cocktail which should sink to form a red layer in base of glass.,Orange zest twist,Gentle/Boozy:7&Sweet/Dry&Sour:7,https://www.diffordsguide.com/cocktails/recipe/15918/golden-glow-no2,Coupe glass,Adapted from a recipe in Stanley M. Jones' 1977 Jones' Complete Barguide.,4.0,16.47% alc./vol. (32.94° proof)
3481,51,Olympic Class,https://cdn.diffords.com/contrib/stock-images/2023/01/63d3b36801f17.jpg,"[{'name': 'Rémy Martin 1738 Cognac', 'amount': '40', 'unit': 'ml'}, {'name': 'Créole Shrubb liqueur', 'amount': '15', 'unit': 'ml'}, {'name': 'Orange juice (freshly squeezed)', 'amount': '20', 'unit': 'ml'}, {'name': 'Orange Bitters by Angostura', 'amount': '1', 'unit': 'dash'}]",SHAKE all ingredients with ice and strain into chilled glass.,Orange zest twist,Gentle/Boozy:7&Sweet/Dry&Sour:7,https://www.diffordsguide.com/cocktails/recipe/15734/olympic-class,Nick & Nora glass,"Créole shrubb replaces orange curaçao in this riff on the classic, equal parts, Olympic cocktail which was named after the RMS Olympic, an Olympic-class",4.5,23.65% alc./vol. (47.3° proof)
3482,52,Safe Word,https://cdn.diffords.com/contrib/stock-images/2023/01/63d00c34350bf.jpg,"[{'name': 'Rutte Dry Gin', 'amount': '45', 'unit': 'ml'}, {'name': 'Lemon juice (freshly squeezed)', 'amount': '15', 'unit': 'ml'}, {'name': 'Green Chartreuse liqueur', 'amount': '15', 'unit': 'ml'}, {'name': 'Dutch Cacao white crème de cacao', 'amount': '15', 'unit': 'ml'}]",SHAKE all ingredients with ice and strain into chilled glass.,Dust with freshly grated nutmeg,Gentle/Boozy:7&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/15794/safe-word,Coupe glass,The Last Word meets the 20th Century.,4.5,27.96% alc./vol. (55.92° proof)
3483,53,Passionfruit & Blood Orange Martini,https://cdn.diffords.com/contrib/stock-images/2023/01/63d00d1d51713.jpg,"[{'name': 'Passion fruit vodka', 'amount': '45', 'unit': 'ml'}, {'name': 'Blood orange juice', 'amount': '30', 'unit': 'ml'}, {'name': 'Lime juice (freshly squeezed)', 'amount': '20', 'unit': 'ml'}, {'name': ""Sugar syrup 'rich' (2 sugar to 1 water, 65.0°brix)"", 'amount': '15', 'unit': 'ml'}]",SHAKE all ingredients with ice and fine strain into chilled glass.,Float half passion fruit,Gentle/Boozy:5&Sweet/Dry&Sour:5,https://www.diffordsguide.com/cocktails/recipe/9891/passionfruit-and-blood-orange-martini,Coupe glass,Passion fruit and zest citrus deliver exactly as advertised.,3.5,13.2% alc./vol. (26.4° proof)
3484,54,Damn The Bloody Weather,https://cdn.diffords.com/contrib/stock-images/2023/01/63d00d0b44735.jpg,"[{'name': 'Rutte Dry Gin', 'amount': '30', 'unit': 'ml'}, {'name': 'Orange Curaçao liqueur', 'amount': '15', 'unit': 'ml'}, {'name': 'Martini Rosso sweet vermouth', 'amount': '30', 'unit': 'ml'}, {'name': 'Blood orange juice', 'amount': '45', 'unit': 'ml'}, {'name': 'Orange Bitters by Angostura', 'amount': '1', 'unit': 'dash'}]",SHAKE all ingredients with ice and fine strain into chilled glass.,Blood orange zest twist,Gentle/Boozy:7&Sweet/Dry&Sour:7,https://www.diffordsguide.com/cocktails/recipe/8166/damn-the-bloody-weather,Coupe glass,"Basically, a gin and juice but the orange juice is of the bloody variety and amplified by orange curaçao and orange bitters with vermouth adding rich",4.5,15.74% alc./vol. (31.48° proof)
3485,55,Call Mexico,https://cdn.diffords.com/contrib/stock-images/2023/01/63ca9f88a3ca4.jpg,"[{'name': 'Fino sherry', 'amount': '60', 'unit': 'ml'}, {'name': 'Del Maguey VIDA mezcal', 'amount': '20', 'unit': 'ml'}, {'name': 'Lime juice (freshly squeezed)', 'amount': '10', 'unit': 'ml'}, {'name': 'Agave syrup', 'amount': '10', 'unit': 'ml'}, {'name': ""Difford's Margarita Bitters"", 'amount': '4', 'unit': 'drop'}]",SHAKE all ingredients with ice and fine strain into chilled glass.,Grapefruit zest twist,Gentle/Boozy:7&Sweet/Dry&Sour:8,https://www.diffordsguide.com/cocktails/recipe/16296/call-mexico,Nick & Nora glass,"Dry, sour, delicately smoky and delicious.",5.0,14.05% alc./vol. (28.1° proof)
3486,56,Another Sunken Boat,https://cdn.diffords.com/contrib/stock-images/2023/01/63caa9594dbab.jpg,"[{'name': 'Del Maguey VIDA mezcal', 'amount': '45', 'unit': 'ml'}, {'name': 'Punt E Mes or other full-bodied vermouth', 'amount': '22.5', 'unit': 'ml'}, {'name': 'Cherry Heering cherry brandy liqueur', 'amount': '15', 'unit': 'ml'}, {'name': 'La Fée Parisienne absinthe', 'amount': '2', 'unit': 'dash'}]",STIR all ingredients with ice and strain into chilled glass.,Luxardo Maraschino cherry,Gentle/Boozy:7&Sweet/Dry&Sour:6,https://www.diffordsguide.com/cocktails/recipe/16014/another-sunken-boat,Coupe glass,"Far from being a wreck, this boat is worthy of re-floating, indeed cruising upon. Its displacement is perfectly balanced and it handles well. However,",5.0,27.04% alc./vol. (54.08° proof)
3487,57,Churchill,https://cdn.diffords.com/contrib/stock-images/2023/01/63caa930cd2b7.jpg,"[{'name': ""Dewar's 12 Year Old Scotch whisky"", 'amount': '45', 'unit': 'ml'}, {'name': 'De Kuyper Triple Sec (40%)', 'amount': '10', 'unit': 'ml'}, {'name': 'Martini Rosso sweet vermouth', 'amount': '25', 'unit': 'ml'}, {'name': 'Lemon juice (freshly squeezed)', 'amount': '10', 'unit': 'ml'}]",SHAKE all ingredients with ice and strain into chilled glass.,Orange zest twist,Gentle/Boozy:6&Sweet/Dry&Sour:7,https://www.diffordsguide.com/cocktails/recipe/16013/churchill,Coupe glass,Joe Gilmore made this with lime juice but it's much better with lemon juice. Indeed I'm guilty of also tweaking the proportions of the other ingredients,4.0,23.07% alc./vol. (46.14° proof)
